"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"Germany (DE)","02.01.2021 07:00 - 02.01.2021 07:15 (CET/CEST)","4533","n/e","12302","n/e","7706","3277","416","n/e","n/e","30","72","1240","1099","36","n/e","8120","396","187","1","796","619","3117"
"Germany (DE)","02.01.2021 07:15 - 02.01.2021 07:30 (CET/CEST)","4560","n/e","12335","n/e","7740","3372","416","n/e","n/e","30","128","1016","1098","48","n/e","8119","396","187","1","799","661","2974"
"Germany (DE)","02.01.2021 07:30 - 02.01.2021 07:45 (CET/CEST)","4566","n/e","12309","n/e","7777","3472","416","n/e","n/e","30","146","663","1097","51","n/e","8119","396","187","1","805","637","2877"
"Germany (DE)","02.01.2021 07:45 - 02.01.2021 08:00 (CET/CEST)","4576","n/e","12372","n/e","7900","3447","416","n/e","n/e","30","130","562","1099","74","n/e","8142","396","188","1","806","567","2821"
"Germany (DE)","02.01.2021 08:00 - 02.01.2021 08:15 (CET/CEST)","4611","n/e","12511","n/e","8530","3504","416","n/e","n/e","30","681","2070","1097","33","n/e","8076","395","188","36","801","502","2771"
"Germany (DE)","02.01.2021 08:15 - 02.01.2021 08:30 (CET/CEST)","4632","n/e","12748","n/e","8685","3506","416","n/e","n/e","29","790","1874","1096","90","n/e","8069","396","188","76","803","454","2690"
"Germany (DE)","02.01.2021 08:30 - 02.01.2021 08:45 (CET/CEST)","4654","n/e","12859","n/e","8944","3490","416","n/e","n/e","29","791","1707","1098","104","n/e","8032","396","187","173","803","438","2642"
"Germany (DE)","02.01.2021 08:45 - 02.01.2021 09:00 (CET/CEST)","4648","n/e","12982","n/e","9138","3510","416","n/e","n/e","29","788","1569","1100","101","n/e","8037","396","187","337","800","415","2557"
"Germany (DE)","02.01.2021 09:00 - 02.01.2021 09:15 (CET/CEST)","4664","n/e","13018","n/e","9742","3574","416","n/e","n/e","29","1116","821","1104","57","n/e","8146","395","188","568","803","385","2465"
"Germany (DE)","02.01.2021 09:15 - 02.01.2021 09:30 (CET/CEST)","4659","n/e","13071","n/e","9822","3665","419","n/e","n/e","29","1122","318","1109","100","n/e","8149","395","189","840","795","359","2364"
"Germany (DE)","02.01.2021 09:30 - 02.01.2021 09:45 (CET/CEST)","4695","n/e","13027","n/e","9494","3762","419","n/e","n/e","29","1119","319","1114","100","n/e","8133","395","190","1110","795","333","2207"
"Germany (DE)","02.01.2021 09:45 - 02.01.2021 10:00 (CET/CEST)","4735","n/e","13085","n/e","9878","3808","419","n/e","n/e","29","1416","117","1122","88","n/e","8141","395","191","1414","804","317","2059"
"Germany (DE)","02.01.2021 10:00 - 02.01.2021 10:15 (CET/CEST)","4726","n/e","13104","n/e","9938","3877","417","n/e","n/e","29","1216","62","1121","60","n/e","8152","395","191","1716","798","291","1921"
"Germany (DE)","02.01.2021 10:15 - 02.01.2021 10:30 (CET/CEST)","4730","n/e","13168","n/e","9950","4005","416","n/e","n/e","29","1186","25","1118","27","n/e","8155","395","191","2039","803","304","1809"
"Germany (DE)","02.01.2021 10:30 - 02.01.2021 10:45 (CET/CEST)","4728","n/e","13191","n/e","10026","4104","416","n/e","n/e","29","1225","25","1118","28","n/e","8151","395","191","2299","804","281","1665"
"Germany (DE)","02.01.2021 10:45 - 02.01.2021 11:00 (CET/CEST)","4724","n/e","13189","n/e","10025","4221","417","n/e","n/e","29","1200","44","1121","28","n/e","8150","395","191","2627","801","273","1567"
"Germany (DE)","02.01.2021 11:00 - 02.01.2021 11:15 (CET/CEST)","4715","n/e","13201","n/e","10029","4221","417","n/e","n/e","29","388","25","1123","40","n/e","8153","395","192","2969","773","276","1446"
"Germany (DE)","02.01.2021 11:15 - 02.01.2021 11:30 (CET/CEST)","4711","n/e","13169","n/e","10082","4275","416","n/e","n/e","29","536","25","1118","39","n/e","8154","395","192","3196","803","267","1349"
"Germany (DE)","02.01.2021 11:30 - 02.01.2021 11:45 (CET/CEST)","4709","n/e","13180","n/e","10075","4273","416","n/e","n/e","29","656","56","1116","41","n/e","8154","395","192","3371","801","275","1281"
"Germany (DE)","02.01.2021 11:45 - 02.01.2021 12:00 (CET/CEST)","4718","n/e","13166","n/e","10026","4271","416","n/e","n/e","29","694","28","1111","39","n/e","8152","396","192","3516","803","291","1161"
"Germany (DE)","02.01.2021 12:00 - 02.01.2021 12:15 (CET/CEST)","4667","n/e","13175","n/e","9986","4213","416","n/e","n/e","29","813","212","1111","37","n/e","8154","396","191","3645","809","300","1073"
"Germany (DE)","02.01.2021 12:15 - 02.01.2021 12:30 (CET/CEST)","4655","n/e","13174","n/e","9977","4213","416","n/e","n/e","29","641","226","1108","44","n/e","8157","396","191","3721","817","299","1037"
"Germany (DE)","02.01.2021 12:30 - 02.01.2021 12:45 (CET/CEST)","4649","n/e","13164","n/e","9971","4223","416","n/e","n/e","29","630","219","1106","46","n/e","8156","396","191","3673","814","299","969"
"Germany (DE)","02.01.2021 12:45 - 02.01.2021 13:00 (CET/CEST)","4639","n/e","13168","n/e","9954","4220","416","n/e","n/e","29","502","217","1103","37","n/e","8155","396","191","3552","808","297","933"
"Germany (DE)","02.01.2021 13:00 - 02.01.2021 13:15 (CET/CEST)","4615","n/e","13154","n/e","9960","4220","415","n/e","n/e","29","694","215","1101","42","n/e","8157","395","191","3352","808","288","895"
"Germany (DE)","02.01.2021 13:15 - 02.01.2021 13:30 (CET/CEST)","4598","n/e","13130","n/e","9990","4230","408","n/e","n/e","29","666","215","1096","37","n/e","8156","396","190","3175","818","268","896"
"Germany (DE)","02.01.2021 13:30 - 02.01.2021 13:45 (CET/CEST)","4593","n/e","13153","n/e","9993","4247","411","n/e","n/e","29","578","212","1094","36","n/e","8154","395","191","2895","799","257","896"
"Germany (DE)","02.01.2021 13:45 - 02.01.2021 14:00 (CET/CEST)","4608","n/e","13177","n/e","10022","4274","411","n/e","n/e","29","581","211","1094","42","n/e","8156","395","191","2617","804","246","943"
"Germany (DE)","02.01.2021 14:00 - 02.01.2021 14:15 (CET/CEST)","4589","n/e","13135","n/e","9940","4313","411","n/e","n/e","29","1014","24","1085","47","n/e","8154","395","190","2268","806","235","981"
"Germany (DE)","02.01.2021 14:15 - 02.01.2021 14:30 (CET/CEST)","4617","n/e","13122","n/e","9867","4336","411","n/e","n/e","29","1073","17","1083","49","n/e","8154","395","189","1923","806","216","1052"
"Germany (DE)","02.01.2021 14:30 - 02.01.2021 14:45 (CET/CEST)","4616","n/e","13152","n/e","9799","4340","411","n/e","n/e","29","1159","17","1087","52","n/e","8155","395","189","1564","803","235","1127"
"Germany (DE)","02.01.2021 14:45 - 02.01.2021 15:00 (CET/CEST)","4623","n/e","13140","n/e","9808","4273","411","n/e","n/e","29","1200","19","1087","38","n/e","8154","395","190","1234","802","262","1180"
"Germany (DE)","02.01.2021 15:00 - 02.01.2021 15:15 (CET/CEST)","4576","n/e","13165","n/e","9820","4218","411","n/e","n/e","29","724","75","1082","27","n/e","8154","395","190","947","801","303","1283"
"Germany (DE)","02.01.2021 15:15 - 02.01.2021 15:30 (CET/CEST)","4576","n/e","13169","n/e","9823","4206","411","n/e","n/e","29","749","91","1083","35","n/e","8154","395","190","668","800","374","1313"
"Germany (DE)","02.01.2021 15:30 - 02.01.2021 15:45 (CET/CEST)","4565","n/e","13198","n/e","9829","4204","411","n/e","n/e","29","647","90","1082","41","n/e","8153","395","191","446","798","412","1396"
"Germany (DE)","02.01.2021 15:45 - 02.01.2021 16:00 (CET/CEST)","4585","n/e","13184","n/e","9859","4192","411","n/e","n/e","29","686","138","1081","40","n/e","8154","395","191","238","803","447","1460"
"Germany (DE)","02.01.2021 16:00 - 02.01.2021 16:15 (CET/CEST)","4649","n/e","13237","n/e","9893","4180","411","n/e","n/e","29","2076","624","1079","44","n/e","8152","395","191","81","808","456","1575"
"Germany (DE)","02.01.2021 16:15 - 02.01.2021 16:30 (CET/CEST)","4665","n/e","13327","n/e","9954","4230","411","n/e","n/e","28","2264","231","1076","37","n/e","8152","395","190","9","801","497","1682"
"Germany (DE)","02.01.2021 16:30 - 02.01.2021 16:45 (CET/CEST)","4673","n/e","13377","n/e","9971","4357","411","n/e","n/e","28","2401","112","1079","39","n/e","8151","395","190","1","798","544","1772"
"Germany (DE)","02.01.2021 16:45 - 02.01.2021 17:00 (CET/CEST)","4702","n/e","13364","n/e","9966","4530","411","n/e","n/e","28","3442","17","1079","28","n/e","8155","395","190","1","797","565","1866"
"Germany (DE)","02.01.2021 17:00 - 02.01.2021 17:15 (CET/CEST)","4729","n/e","13316","n/e","10017","4527","411","n/e","n/e","28","3431","49","1078","25","n/e","8156","395","190","1","807","613","1968"
"Germany (DE)","02.01.2021 17:15 - 02.01.2021 17:30 (CET/CEST)","4754","n/e","13345","n/e","10012","4534","412","n/e","n/e","28","4128","29","1080","67","n/e","8155","395","186","1","800","684","2053"
"Germany (DE)","02.01.2021 17:30 - 02.01.2021 17:45 (CET/CEST)","4779","n/e","13330","n/e","10027","4536","411","n/e","n/e","28","4358","10","1083","39","n/e","8156","395","184","1","801","767","2164"
"Germany (DE)","02.01.2021 17:45 - 02.01.2021 18:00 (CET/CEST)","4789","n/e","13337","n/e","10064","4534","410","n/e","n/e","28","4461","6","1084","52","n/e","8154","395","187","1","801","882","2313"
"Germany (DE)","02.01.2021 18:00 - 02.01.2021 18:15 (CET/CEST)","4784","n/e","13315","n/e","10038","4529","409","n/e","n/e","28","4796","10","1084","29","n/e","8154","395","186","1","804","993","2490"
"Germany (DE)","02.01.2021 18:15 - 02.01.2021 18:30 (CET/CEST)","4780","n/e","13357","n/e","10023","4675","409","n/e","n/e","28","4080","127","1091","26","n/e","8155","395","185","1","799","1132","2703"
"Germany (DE)","02.01.2021 18:30 - 02.01.2021 18:45 (CET/CEST)","4796","n/e","13336","n/e","10009","4679","409","n/e","n/e","28","3715","147","1093","28","n/e","8147","395","188","1","800","1151","2853"
"Germany (DE)","02.01.2021 18:45 - 02.01.2021 19:00 (CET/CEST)","4802","n/e","13346","n/e","10028","4586","409","n/e","n/e","28","3386","310","1097","25","n/e","8145","395","192","1","787","1121","2977"
"Germany (DE)","02.01.2021 19:00 - 02.01.2021 19:15 (CET/CEST)","4813","n/e","13376","n/e","10069","4467","410","n/e","n/e","28","3054","144","1102","28","n/e","8146","400","193","1","785","1163","3100"
"Germany (DE)","02.01.2021 19:15 - 02.01.2021 19:30 (CET/CEST)","4793","n/e","13343","n/e","10120","4468","409","n/e","n/e","28","2200","167","1100","26","n/e","8145","400","193","1","798","1252","3198"
"Germany (DE)","02.01.2021 19:30 - 02.01.2021 19:45 (CET/CEST)","4797","n/e","13358","n/e","10114","4461","409","n/e","n/e","28","1785","216","1101","25","n/e","8146","400","193","1","790","1349","3306"
"Germany (DE)","02.01.2021 19:45 - 02.01.2021 20:00 (CET/CEST)","4770","n/e","13326","n/e","10098","4463","409","n/e","n/e","28","1411","650","1097","16","n/e","8148","400","193","1","794","1425","3405"
"Germany (DE)","02.01.2021 20:00 - 02.01.2021 20:15 (CET/CEST)","4740","n/e","13292","n/e","10031","4468","409","n/e","n/e","28","2431","76","1098","42","n/e","8147","401","193","1","798","1424","3471"
"Germany (DE)","02.01.2021 20:15 - 02.01.2021 20:30 (CET/CEST)","4718","n/e","13171","n/e","10039","4499","409","n/e","n/e","28","1558","54","1094","14","n/e","8150","401","192","1","794","1389","3571"
"Germany (DE)","02.01.2021 20:30 - 02.01.2021 20:45 (CET/CEST)","4705","n/e","13108","n/e","10038","4505","409","n/e","n/e","28","1397","360","1094","18","n/e","8148","401","194","1","789","1387","3674"
"Germany (DE)","02.01.2021 20:45 - 02.01.2021 21:00 (CET/CEST)","4705","n/e","13039","n/e","9963","4503","409","n/e","n/e","28","1073","665","1095","16","n/e","8137","401","194","1","797","1452","3782"
"Germany (DE)","02.01.2021 21:00 - 02.01.2021 21:15 (CET/CEST)","4670","n/e","13143","n/e","9911","4387","409","n/e","n/e","28","817","241","1095","102","n/e","8141","402","193","1","799","1464","3880"
"Germany (DE)","02.01.2021 21:15 - 02.01.2021 21:30 (CET/CEST)","4652","n/e","13064","n/e","9929","4214","409","n/e","n/e","28","817","323","1094","25","n/e","8148","402","194","1","793","1484","3992"
"Germany (DE)","02.01.2021 21:30 - 02.01.2021 21:45 (CET/CEST)","4659","n/e","13019","n/e","9913","4128","409","n/e","n/e","28","204","431","1098","36","n/e","8136","402","193","1","792","1582","4197"
"Germany (DE)","02.01.2021 21:45 - 02.01.2021 22:00 (CET/CEST)","4649","n/e","12946","n/e","9894","4074","409","n/e","n/e","29","227","816","1098","23","n/e","8137","402","193","1","797","1603","4348"
"Germany (DE)","02.01.2021 22:00 - 02.01.2021 22:15 (CET/CEST)","4611","n/e","12897","n/e","9823","3948","409","n/e","n/e","29","356","279","1099","91","n/e","8143","402","193","1","796","1595","4554"
"Germany (DE)","02.01.2021 22:15 - 02.01.2021 22:30 (CET/CEST)","4586","n/e","12827","n/e","9479","3902","409","n/e","n/e","29","408","670","1098","47","n/e","8139","403","193","1","798","1675","4734"
"Germany (DE)","02.01.2021 22:30 - 02.01.2021 22:45 (CET/CEST)","4588","n/e","12743","n/e","9260","3904","409","n/e","n/e","29","436","869","1100","45","n/e","8133","402","193","1","797","1778","4886"
"Germany (DE)","02.01.2021 22:45 - 02.01.2021 23:00 (CET/CEST)","4591","n/e","12710","n/e","8862","3827","409","n/e","n/e","29","544","1313","1101","27","n/e","8137","402","193","1","797","2025","5077"
"Germany (DE)","02.01.2021 23:00 - 02.01.2021 23:15 (CET/CEST)","4543","n/e","12575","n/e","8409","3715","409","n/e","n/e","29","669","1399","1095","26","n/e","8133","402","193","1","800","2190","5269"
"Germany (DE)","02.01.2021 23:15 - 02.01.2021 23:30 (CET/CEST)","4538","n/e","12257","n/e","8182","3745","409","n/e","n/e","30","501","1515","1094","26","n/e","8136","403","193","1","802","2310","5454"
"Germany (DE)","02.01.2021 23:30 - 02.01.2021 23:45 (CET/CEST)","4518","n/e","12004","n/e","8026","3825","409","n/e","n/e","30","235","1851","1093","23","n/e","8133","402","193","1","795","2520","5681"
"Germany (DE)","02.01.2021 23:45 - 03.01.2021 00:00 (CET/CEST)","4531","n/e","11667","n/e","7892","3871","409","n/e","n/e","30","98","2564","1095","19","n/e","8066","403","193","1","798","2730","5956"
"Germany (DE)","03.01.2021 00:00 - 03.01.2021 00:15 (CET/CEST)","4501","n/e","11291","n/e","6972","4075","409","n/e","n/e","30","271","2394","1092","38","n/e","8050","459","193","1","787","2853","6220"
"Germany (DE)","03.01.2021 00:15 - 03.01.2021 00:30 (CET/CEST)","4491","n/e","10945","n/e","6889","4171","409","n/e","n/e","30","105","1991","1090","75","n/e","8015","459","192","1","782","2746","6375"
"Germany (DE)","03.01.2021 00:30 - 03.01.2021 00:45 (CET/CEST)","4491","n/e","10700","n/e","6598","4054","409","n/e","n/e","30","47","2144","1091","54","n/e","7977","460","189","1","784","2626","6635"
"Germany (DE)","03.01.2021 00:45 - 03.01.2021 01:00 (CET/CEST)","4485","n/e","10428","n/e","6249","4004","409","n/e","n/e","30","22","2024","1090","43","n/e","7931","460","188","1","791","2797","6839"
"Germany (DE)","03.01.2021 01:00 - 03.01.2021 01:15 (CET/CEST)","4471","n/e","10426","n/e","6072","3910","409","n/e","n/e","30","320","1438","1089","54","n/e","7860","460","189","1","781","2687","7136"
"Germany (DE)","03.01.2021 01:15 - 03.01.2021 01:30 (CET/CEST)","4477","n/e","10259","n/e","6069","3883","409","n/e","n/e","30","69","1541","1083","16","n/e","7783","459","190","1","793","2625","7378"
"Germany (DE)","03.01.2021 01:30 - 03.01.2021 01:45 (CET/CEST)","4463","n/e","10038","n/e","6008","3661","409","n/e","n/e","30","17","1690","1084","49","n/e","7682","459","190","1","788","2738","7594"
"Germany (DE)","03.01.2021 01:45 - 03.01.2021 02:00 (CET/CEST)","4487","n/e","9791","n/e","6063","3614","409","n/e","n/e","30","17","1945","1088","18","n/e","7624","460","191","1","790","2871","7740"
"Germany (DE)","03.01.2021 02:00 - 03.01.2021 02:15 (CET/CEST)","4473","n/e","9633","n/e","5969","3563","409","n/e","n/e","29","20","2524","1090","41","n/e","7575","459","191","1","788","3030","7986"
"Germany (DE)","03.01.2021 02:15 - 03.01.2021 02:30 (CET/CEST)","4475","n/e","9474","n/e","5942","3470","410","n/e","n/e","29","22","2867","1090","43","n/e","7537","459","192","1","783","3274","8238"
"Germany (DE)","03.01.2021 02:30 - 03.01.2021 02:45 (CET/CEST)","4465","n/e","9354","n/e","5964","3310","409","n/e","n/e","29","73","3007","1088","20","n/e","7520","459","192","1","784","3374","8386"
"Germany (DE)","03.01.2021 02:45 - 03.01.2021 03:00 (CET/CEST)","4447","n/e","9184","n/e","5902","3175","409","n/e","n/e","29","72","3040","1086","27","n/e","7535","459","191","1","787","3201","8670"
"Germany (DE)","03.01.2021 03:00 - 03.01.2021 03:15 (CET/CEST)","4443","n/e","9116","n/e","5920","3063","410","n/e","n/e","29","75","3564","1087","65","n/e","7581","459","190","1","784","3308","8776"
"Germany (DE)","03.01.2021 03:15 - 03.01.2021 03:30 (CET/CEST)","4441","n/e","9185","n/e","5939","2892","411","n/e","n/e","29","71","4044","1088","27","n/e","7574","460","190","1","780","3575","8982"
"Germany (DE)","03.01.2021 03:30 - 03.01.2021 03:45 (CET/CEST)","4427","n/e","9134","n/e","5873","2823","411","n/e","n/e","29","72","4340","1089","37","n/e","7645","460","191","1","774","3628","9241"
"Germany (DE)","03.01.2021 03:45 - 03.01.2021 04:00 (CET/CEST)","4453","n/e","8602","n/e","5904","2836","411","n/e","n/e","29","148","4472","1091","13","n/e","7650","460","191","1","771","3700","9381"
"Germany (DE)","03.01.2021 04:00 - 03.01.2021 04:15 (CET/CEST)","4464","n/e","8276","n/e","5897","2869","411","n/e","n/e","29","137","4434","1094","82","n/e","7617","461","191","1","778","3675","9532"
"Germany (DE)","03.01.2021 04:15 - 03.01.2021 04:30 (CET/CEST)","4454","n/e","8191","n/e","5908","2834","411","n/e","n/e","29","170","4568","1092","42","n/e","7623","461","191","1","787","3699","9832"
"Germany (DE)","03.01.2021 04:30 - 03.01.2021 04:45 (CET/CEST)","4465","n/e","8032","n/e","5902","2785","409","n/e","n/e","29","161","4581","1096","59","n/e","7607","461","191","1","786","3752","10033"
"Germany (DE)","03.01.2021 04:45 - 03.01.2021 05:00 (CET/CEST)","4450","n/e","7917","n/e","5913","2640","411","n/e","n/e","29","74","4641","1094","44","n/e","7631","461","191","1","786","3998","10226"
"Germany (DE)","03.01.2021 05:00 - 03.01.2021 05:15 (CET/CEST)","4472","n/e","7897","n/e","5960","2565","410","n/e","n/e","29","297","4334","1097","65","n/e","7633","461","191","1","787","4350","10547"
"Germany (DE)","03.01.2021 05:15 - 03.01.2021 05:30 (CET/CEST)","4463","n/e","7817","n/e","5937","2594","409","n/e","n/e","29","160","4675","1097","19","n/e","7628","461","191","1","787","4545","11035"
"Germany (DE)","03.01.2021 05:30 - 03.01.2021 05:45 (CET/CEST)","4467","n/e","7761","n/e","5921","2691","411","n/e","n/e","29","24","4972","1098","55","n/e","7579","461","191","1","790","4732","11325"
"Germany (DE)","03.01.2021 05:45 - 03.01.2021 06:00 (CET/CEST)","4467","n/e","7627","n/e","5956","2809","411","n/e","n/e","28","24","5006","1095","86","n/e","7549","461","192","1","785","4800","11327"
"Germany (DE)","03.01.2021 06:00 - 03.01.2021 06:15 (CET/CEST)","4499","n/e","7249","n/e","5996","3015","411","n/e","n/e","28","57","4269","1095","88","n/e","7513","461","192","1","783","4873","11636"
"Germany (DE)","03.01.2021 06:15 - 03.01.2021 06:30 (CET/CEST)","4508","n/e","7164","n/e","5982","3186","411","n/e","n/e","28","76","4265","1090","69","n/e","7602","461","192","1","788","4972","12070"
"Germany (DE)","03.01.2021 06:30 - 03.01.2021 06:45 (CET/CEST)","4508","n/e","7141","n/e","5988","3410","411","n/e","n/e","28","93","4540","1087","74","n/e","7617","461","191","1","782","4942","12531"
