,residuals_2015,fitted_2015,residuals_2016,fitted_2016,residuals_2017,fitted_2017,residuals_2018,fitted_2018,residuals_2019,fitted_2019,residuals_2020,fitted_2020,residuals_2021,fitted_2021,load_2021,covid_shock,contre_covid,low_shock,high_shock
2000-09-13 17:00,-1575.878641,51543.12864,11077.45456,51636.29544,13385.58297,52110.16703,10751.08165,52588.91835,9328.201558,51227.54844,-1950.972676,49697.22268,8576.568827,52022.43117,60599,60599,60599,8576.568827,8576.568827
2000-09-13 18:00,-295.8786412,51543.12864,11222.20456,51636.29544,14449.33297,52110.16703,11320.83165,52588.91835,9289.701558,51227.54844,-1302.722676,49697.22268,8801.068827,52022.43117,60823.5,60823.5,60823.5,8801.068827,8801.068827
2000-09-13 19:00,2427.23652,50022.01348,1242.808156,61685.19184,3488.436558,62159.06344,381.6852417,62637.81476,-1533.694849,61276.44485,1423.392485,48176.10751,-1961.077581,62071.32758,60110.25,60110.25,60110.25,-1961.077581,-1961.077581
2000-09-13 20:00,297.4865197,50022.01348,-2902.941844,61685.19184,-997.5634421,62159.06344,-4033.064758,62637.81476,-5547.194849,61276.44485,-911.6075147,48176.10751,-5697.827581,62071.32758,56373.5,56373.5,56373.5,-5697.827581,-5697.827581
2000-09-13 21:00,-1322.26348,50022.01348,-7718.691844,61685.19184,-5723.563442,62159.06344,-8756.314758,62637.81476,-9661.444849,61276.44485,-2959.607515,48176.10751,-9564.327581,62071.32758,52507,52507,52507,-9564.327581,-9564.327581
2000-09-13 22:00,-4738.26348,50022.01348,-12020.94184,61685.19184,-10661.81344,62159.06344,-12741.81476,62637.81476,-13488.69485,61276.44485,-5374.357515,48176.10751,-13442.32758,62071.32758,48629,48629,48629,-13442.32758,-13442.32758
2000-09-13 23:00,-8460.128641,51543.12864,-1135.825242,47915.07524,70.05315923,48388.94684,-1248.698157,48867.69816,-2709.828248,47506.32825,-9352.472676,49697.22268,-2443.710979,48301.21098,45857.5,45857.5,45857.5,-2443.710979,-2443.710979
2000-09-14 0:00,-9926.878641,51543.12864,-6507.795436,51636.29544,-5121.417035,52110.16703,-6799.668351,52588.91835,-8546.048442,51227.54844,-10573.22268,49697.22268,-7700.181173,52022.43117,44322.25,44322.25,44322.25,-7700.181173,-7700.181173
2000-09-14 1:00,-10671.87864,51543.12864,-7475.545436,51636.29544,-6156.167035,52110.16703,-7844.918351,52588.91835,-9947.048442,51227.54844,-10872.22268,49697.22268,-8280.931173,52022.43117,43741.5,43741.5,43741.5,-8280.931173,-8280.931173
2000-09-14 2:00,-10194.37864,51543.12864,-7731.045436,51636.29544,-6061.417035,52110.16703,-7851.918351,52588.91835,-10552.29844,51227.54844,-10690.72268,49697.22268,-8299.681173,52022.43117,43722.75,43722.75,43722.75,-8299.681173,-8299.681173
2000-09-14 3:00,-8505.878641,51543.12864,-6674.795436,51636.29544,-5177.417035,52110.16703,-6846.918351,52588.91835,-10115.04844,51227.54844,-9142.722676,49697.22268,-7350.681173,52022.43117,44671.75,44671.75,44671.75,-7350.681173,-7350.681173
2000-09-14 4:00,-3673.628641,51543.12864,-2914.045436,51636.29544,-1095.417035,52110.16703,-2771.168351,52588.91835,-9351.798442,51227.54844,-5255.222676,49697.22268,-3643.431173,52022.43117,48379,48379,48379,-3643.431173,-3643.431173
2000-09-14 5:00,6113.121359,51543.12864,5501.454564,51636.29544,7426.082965,52110.16703,5835.831649,52588.91835,-7110.048442,51227.54844,3355.527324,49697.22268,4323.068827,52022.43117,56345.5,56345.5,56345.5,4323.068827,4323.068827
2000-09-14 6:00,11806.62136,51543.12864,10499.70456,51636.29544,12456.08297,52110.16703,10928.58165,52588.91835,-4633.298442,51227.54844,8684.277324,49697.22268,8227.818827,52022.43117,60250.25,60250.25,60250.25,8227.818827,8227.818827
2000-09-14 7:00,14896.12136,51543.12864,13038.70456,51636.29544,15258.08297,52110.16703,13678.33165,52588.91835,-1049.048442,51227.54844,11561.02732,49697.22268,11129.56883,52022.43117,63152,63152,63152,11129.56883,11129.56883
2000-09-14 8:00,15600.87136,51543.12864,13900.95456,51636.29544,16218.33297,52110.16703,14447.08165,52588.91835,1718.701558,51227.54844,12613.27732,49697.22268,12376.56883,52022.43117,64399,64399,64399,12376.56883,12376.56883
2000-09-14 9:00,6740.724951,61592.02505,5446.308156,61685.19184,7243.436558,62159.06344,5466.685242,62637.81476,5065.816719,49706.43328,4228.130917,59746.11908,3572.672419,62071.32758,65644,65644,65644,3572.672419,3572.672419
2000-09-14 10:00,7520.724951,61592.02505,6803.558156,61685.19184,8112.936558,62159.06344,5832.185242,62637.81476,6043.816719,49706.43328,5442.130917,59746.11908,4127.422419,62071.32758,66198.75,66198.75,66198.75,4127.422419,4127.422419
2000-09-14 11:00,7173.974951,61592.02505,6784.058156,61685.19184,8036.186558,62159.06344,4962.185242,62637.81476,5123.816719,49706.43328,5318.630917,59746.11908,4018.172419,62071.32758,66089.5,66089.5,66089.5,4018.172419,4018.172419
2000-09-14 12:00,6628.974951,61592.02505,6621.058156,61685.19184,7419.186558,62159.06344,3317.685242,62637.81476,3398.066719,49706.43328,4718.880917,59746.11908,3731.922419,62071.32758,65803.25,65803.25,65803.25,3731.922419,3731.922419
2000-09-14 13:00,4992.474951,61592.02505,5396.058156,61685.19184,6537.936558,62159.06344,1585.685242,62637.81476,1802.566719,49706.43328,3370.630917,59746.11908,2134.172419,62071.32758,64205.5,64205.5,64205.5,2134.172419,2134.172419
2000-09-14 14:00,4619.474951,61592.02505,3985.808156,61685.19184,5236.686558,62159.06344,-23.06475826,62637.81476,1095.316719,49706.43328,2763.130917,59746.11908,1320.672419,62071.32758,63392,63392,63392,1320.672419,1320.672419
2000-09-14 15:00,13011.12136,51543.12864,12365.95456,51636.29544,13490.08297,52110.16703,8916.081649,52588.91835,-853.0484419,51227.54844,11349.52732,49697.22268,9969.068827,52022.43117,61991.5,61991.5,61991.5,9969.068827,9969.068827
2000-09-14 16:00,12756.37136,51543.12864,11789.70456,51636.29544,13323.33297,52110.16703,8948.081649,52588.91835,-550.0484419,51227.54844,10768.52732,49697.22268,9673.068827,52022.43117,61695.5,61695.5,61695.5,9673.068827,9673.068827
2000-09-14 17:00,12285.87136,51543.12864,11231.20456,51636.29544,13072.08297,52110.16703,8732.581649,52588.91835,-53.54844186,51227.54844,10694.27732,49697.22268,9717.818827,52022.43117,61740.25,61740.25,61740.25,9717.818827,9717.818827
2000-09-14 18:00,12986.37136,51543.12864,11805.70456,51636.29544,13903.83297,52110.16703,9018.331649,52588.91835,26.45155814,51227.54844,11266.52732,49697.22268,10564.06883,52022.43117,62586.5,62586.5,62586.5,10564.06883,10564.06883
2000-09-14 19:00,2472.974951,61592.02505,1656.808156,61685.19184,2742.186558,62159.06344,-2009.064758,62637.81476,1478.066719,49706.43328,440.1309168,59746.11908,-220.0775808,62071.32758,61851.25,61851.25,61851.25,-220.0775808,-220.0775808
2000-09-14 20:00,-1508.775049,61592.02505,-2380.691844,61685.19184,-1646.313442,62159.06344,-5940.064758,62637.81476,-1396.183281,49706.43328,-3870.119083,59746.11908,-4177.077581,62071.32758,57894.25,57894.25,57894.25,-4177.077581,-4177.077581
2000-09-14 21:00,-6210.525049,61592.02505,-6886.941844,61685.19184,-5660.563442,62159.06344,-9949.314758,62637.81476,-3942.683281,49706.43328,-8091.369083,59746.11908,-8274.077581,62071.32758,53797.25,53797.25,53797.25,-8274.077581,-8274.077581
2000-09-14 22:00,-10373.02505,61592.02505,-11382.44184,61685.19184,-10225.31344,62159.06344,-13624.06476,62637.81476,-6812.433281,49706.43328,-11961.61908,59746.11908,-12149.07758,62071.32758,49922.25,49922.25,49922.25,-12149.07758,-12149.07758
2000-09-14 23:00,261.0915526,47821.90845,-124.0752423,47915.07524,-180.4468408,48388.94684,-2709.698157,48867.69816,-10116.79844,51227.54844,-753.0024818,45976.00248,-1489.460979,48301.21098,46811.75,46811.75,46811.75,-1489.460979,-1489.460979
2000-09-15 0:00,-5083.378641,51543.12864,-5433.295436,51636.29544,-5854.667035,52110.16703,-8665.418351,52588.91835,-11650.79844,51227.54844,-5458.222676,49697.22268,-7011.181173,52022.43117,45011.25,45011.25,45011.25,-7011.181173,-7011.181173
2000-09-15 1:00,-6171.378641,51543.12864,-6397.545436,51636.29544,-6766.417035,52110.16703,-10034.66835,52588.91835,-12395.79844,51227.54844,-6310.222676,49697.22268,-7530.181173,52022.43117,44492.25,44492.25,44492.25,-7530.181173,-7530.181173
2000-09-15 2:00,-5748.128641,51543.12864,-6461.795436,51636.29544,-6155.167035,52110.16703,-10243.16835,52588.91835,-12579.29844,51227.54844,-6270.972676,49697.22268,-7684.931173,52022.43117,44337.5,44337.5,44337.5,-7684.931173,-7684.931173
2000-09-15 3:00,-4318.128641,51543.12864,-5649.295436,51636.29544,-4775.417035,52110.16703,-10038.41835,52588.91835,-12654.29844,51227.54844,-5191.222676,49697.22268,-6472.181173,52022.43117,45550.25,45550.25,45550.25,-6472.181173,-6472.181173
2000-09-15 4:00,-322.8786412,51543.12864,-1985.545436,51636.29544,-674.1670345,52110.16703,-8879.168351,52588.91835,-11787.29844,51227.54844,-1972.722676,49697.22268,-2486.431173,52022.43117,49536,49536,49536,-2486.431173,-2486.431173
2000-09-15 5:00,8591.871359,51543.12864,6023.454564,51636.29544,7511.332965,52110.16703,-6387.918351,52588.91835,-10748.79844,51227.54844,6124.277324,49697.22268,5563.818827,52022.43117,57586.25,57586.25,57586.25,5563.818827,5563.818827
2000-09-15 6:00,13183.37136,51543.12864,10892.70456,51636.29544,12197.83297,52110.16703,-3568.918351,52588.91835,-8775.798442,51227.54844,10534.77732,49697.22268,10582.81883,52022.43117,62605.25,62605.25,62605.25,10582.81883,10582.81883
2000-09-15 7:00,16030.62136,51543.12864,13410.45456,51636.29544,14808.83297,52110.16703,323.5816493,52588.91835,-5348.298442,51227.54844,13558.52732,49697.22268,13758.81883,52022.43117,65781.25,65781.25,65781.25,13758.81883,13758.81883
2000-09-15 8:00,16908.37136,51543.12864,14089.95456,51636.29544,15715.33297,52110.16703,2892.331649,52588.91835,-2562.798442,51227.54844,14558.77732,49697.22268,14532.06883,52022.43117,66554.5,66554.5,66554.5,14532.06883,14532.06883
2000-09-15 9:00,7648.474951,61592.02505,5647.808156,61685.19184,6261.436558,62159.06344,6220.44681,51067.80319,902.816719,49706.43328,5649.380917,59746.11908,6004.172419,62071.32758,68075.5,68075.5,68075.5,6004.172419,6004.172419
2000-09-15 10:00,8839.224951,61592.02505,7495.058156,61685.19184,6630.436558,62159.06344,6753.44681,51067.80319,2397.816719,49706.43328,6951.130917,59746.11908,7218.172419,62071.32758,69289.5,69289.5,69289.5,7218.172419,7218.172419
2000-09-15 11:00,8248.474951,61592.02505,7396.808156,61685.19184,6324.686558,62159.06344,6094.19681,51067.80319,2207.066719,49706.43328,6722.880917,59746.11908,6653.422419,62071.32758,68724.75,68724.75,68724.75,6653.422419,6653.422419
2000-09-15 12:00,7204.224951,61592.02505,6654.308156,61685.19184,4570.436558,62159.06344,3863.19681,51067.80319,865.816719,49706.43328,6125.630917,59746.11908,5704.672419,62071.32758,67776,67776,67776,5704.672419,5704.672419
2000-09-15 13:00,6431.474951,61592.02505,5465.308156,61685.19184,2185.186558,62159.06344,1718.69681,51067.80319,-468.933281,49706.43328,4795.880917,59746.11908,4430.172419,62071.32758,66501.5,66501.5,66501.5,4430.172419,4430.172419
2000-09-15 14:00,5109.474951,61592.02505,4124.308156,61685.19184,813.9365579,62159.06344,515.9468102,51067.80319,-1282.683281,49706.43328,3697.630917,59746.11908,3223.922419,62071.32758,65295.25,65295.25,65295.25,3223.922419,3223.922419
2000-09-15 15:00,13436.62136,51543.12864,12041.70456,51636.29544,9831.832965,52110.16703,-944.6683507,52588.91835,-2940.548442,51227.54844,12122.52732,49697.22268,12176.81883,52022.43117,64199.25,64199.25,64199.25,12176.81883,12176.81883
2000-09-15 16:00,12605.87136,51543.12864,11002.70456,51636.29544,9406.082965,52110.16703,-194.6683507,52588.91835,-1635.798442,51227.54844,11894.27732,49697.22268,12698.81883,52022.43117,64721.25,64721.25,64721.25,12698.81883,12698.81883
2000-09-15 17:00,12254.12136,51543.12864,10571.70456,51636.29544,8864.582965,52110.16703,493.8316493,52588.91835,-277.2984419,51227.54844,11682.27732,49697.22268,12536.31883,52022.43117,64558.75,64558.75,64558.75,12536.31883,12536.31883
2000-09-15 18:00,13303.62136,51543.12864,10889.45456,51636.29544,9320.832965,52110.16703,487.0816493,52588.91835,568.4515581,51227.54844,12113.27732,49697.22268,12619.31883,52022.43117,64641.75,64641.75,64641.75,12619.31883,12619.31883
2000-09-15 19:00,2947.974951,61592.02505,585.8081563,61685.19184,-1498.063442,62159.06344,1087.44681,51067.80319,2718.566719,49706.43328,1082.880917,59746.11908,879.4224192,62071.32758,62950.75,62950.75,62950.75,879.4224192,879.4224192
2000-09-15 20:00,-1126.025049,61592.02505,-3438.191844,61685.19184,-5833.813442,62159.06344,-2167.30319,51067.80319,369.066719,49706.43328,-3284.369083,59746.11908,-3350.077581,62071.32758,58721.25,58721.25,58721.25,-3350.077581,-3350.077581
2000-09-15 21:00,-6147.025049,61592.02505,-7389.691844,61685.19184,-9270.313442,62159.06344,-5018.80319,51067.80319,-1757.933281,49706.43328,-7718.619083,59746.11908,-7192.077581,62071.32758,54879.25,54879.25,54879.25,-7192.077581,-7192.077581
2000-09-15 22:00,-10590.27505,61592.02505,-11427.19184,61685.19184,-13271.06344,62159.06344,-7869.55319,51067.80319,-4995.683281,49706.43328,-11613.61908,59746.11908,-10672.07758,62071.32758,51399.25,51399.25,51399.25,-10672.07758,-10672.07758
2000-09-15 23:00,120.8415526,47821.90845,-728.0752423,47915.07524,-2493.696841,48388.94684,-12306.41835,52588.91835,-8883.048442,51227.54844,-521.5024818,45976.00248,-288.2109794,48301.21098,48013,48013,48013,-288.2109794,-288.2109794
2000-09-16 0:00,-5581.378641,51543.12864,-6171.295436,51636.29544,-8063.667035,52110.16703,-14327.66835,52588.91835,-10101.29844,51227.54844,-5651.722676,49697.22268,-6131.681173,52022.43117,45890.75,45890.75,45890.75,-6131.681173,-6131.681173
2000-09-16 1:00,-6670.378641,51543.12864,-7479.045436,51636.29544,-9250.167035,52110.16703,-15456.91835,52588.91835,-10993.29844,51227.54844,-6202.222676,49697.22268,-6753.931173,52022.43117,45268.5,45268.5,45268.5,-6753.931173,-6753.931173
2000-09-16 2:00,-6696.628641,51543.12864,-7529.295436,51636.29544,-9146.167035,52110.16703,-16061.66835,52588.91835,-10823.04844,51227.54844,-6304.722676,49697.22268,-6489.931173,52022.43117,45532.5,45532.5,45532.5,-6489.931173,-6489.931173
2000-09-16 3:00,-5326.628641,51543.12864,-6806.795436,51636.29544,-9018.417035,52110.16703,-15843.16835,52588.91835,-8886.798442,51227.54844,-5248.722676,49697.22268,-5449.681173,52022.43117,46572.75,46572.75,46572.75,-5449.681173,-5449.681173
2000-09-16 4:00,-998.1286412,51543.12864,-2768.795436,51636.29544,-8363.917035,52110.16703,-15321.41835,52588.91835,-4206.548442,51227.54844,-1652.972676,49697.22268,-1973.681173,52022.43117,50048.75,50048.75,50048.75,-1973.681173,-1973.681173
2000-09-16 5:00,7976.121359,51543.12864,5804.954564,51636.29544,-6498.917035,52110.16703,-14436.91835,52588.91835,5418.201558,51227.54844,6280.527324,49697.22268,6219.068827,52022.43117,58241.5,58241.5,58241.5,6219.068827,6219.068827
2000-09-16 6:00,13217.62136,51543.12864,10400.95456,51636.29544,-3822.417035,52110.16703,-12817.66835,52588.91835,10749.70156,51227.54844,10987.27732,49697.22268,10430.56883,52022.43117,62453,62453,62453,10430.56883,10430.56883
2000-09-16 7:00,15453.62136,51543.12864,13106.95456,51636.29544,80.33296546,52110.16703,-9062.418351,52588.91835,13103.70156,51227.54844,13804.02732,49697.22268,13538.81883,52022.43117,65561.25,65561.25,65561.25,13538.81883,13538.81883
2000-09-16 8:00,15774.87136,51543.12864,13624.70456,51636.29544,2658.332965,52110.16703,-5826.918351,52588.91835,13664.45156,51227.54844,14735.77732,49697.22268,14775.56883,52022.43117,66798,66798,66798,14775.56883,14775.56883
2000-09-16 9:00,7527.724951,61592.02505,4808.058156,61685.19184,5402.698126,50589.05187,-2242.55319,51067.80319,5022.555151,61276.44485,6013.880917,59746.11908,6150.422419,62071.32758,68221.75,68221.75,68221.75,6150.422419,6150.422419
2000-09-16 10:00,9187.974951,61592.02505,5347.308156,61685.19184,6236.698126,50589.05187,-537.5531898,51067.80319,6070.055151,61276.44485,7830.880917,59746.11908,7127.672419,62071.32758,69199,69199,69199,7127.672419,7127.672419
2000-09-16 11:00,8546.974951,61592.02505,4548.058156,61685.19184,4897.448126,50589.05187,-623.5531898,51067.80319,5807.805151,61276.44485,7432.130917,59746.11908,6821.172419,62071.32758,68892.5,68892.5,68892.5,6821.172419,6821.172419
2000-09-16 12:00,7886.724951,61592.02505,3768.308156,61685.19184,3389.948126,50589.05187,-2230.30319,51067.80319,5276.805151,61276.44485,6692.880917,59746.11908,5962.922419,62071.32758,68034.25,68034.25,68034.25,5962.922419,5962.922419
2000-09-16 13:00,6048.724951,61592.02505,1901.558156,61685.19184,1668.698126,50589.05187,-3681.05319,51067.80319,4480.805151,61276.44485,5652.380917,59746.11908,4289.922419,62071.32758,66361.25,66361.25,66361.25,4289.922419,4289.922419
2000-09-16 14:00,5373.974951,61592.02505,382.5581563,61685.19184,729.9481263,50589.05187,-4493.55319,51067.80319,3542.055151,61276.44485,4842.130917,59746.11908,3343.172419,62071.32758,65414.5,65414.5,65414.5,3343.172419,3343.172419
2000-09-16 15:00,13865.87136,51543.12864,9124.704564,51636.29544,-1743.417035,52110.16703,-6047.168351,52588.91835,12286.20156,51227.54844,13509.52732,49697.22268,12293.56883,52022.43117,64316,64316,64316,12293.56883,12293.56883
2000-09-16 16:00,14396.12136,51543.12864,9093.954564,51636.29544,-960.9170345,52110.16703,-4585.918351,52588.91835,12071.20156,51227.54844,13849.52732,49697.22268,12072.81883,52022.43117,64095.25,64095.25,64095.25,12072.81883,12072.81883
2000-09-16 17:00,14237.37136,51543.12864,8462.454564,51636.29544,-113.4170345,52110.16703,-2632.668351,52588.91835,11928.95156,51227.54844,14509.02732,49697.22268,11572.06883,52022.43117,63594.5,63594.5,63594.5,11572.06883,11572.06883
2000-09-16 18:00,14776.87136,51543.12864,9044.454564,51636.29544,889.8329655,52110.16703,-1067.418351,52588.91835,12480.45156,51227.54844,15209.77732,49697.22268,11700.81883,52022.43117,63723.25,63723.25,63723.25,11700.81883,11700.81883
2000-09-16 19:00,3036.474951,61592.02505,-2596.191844,61685.19184,1389.198126,50589.05187,1123.69681,51067.80319,1175.555151,61276.44485,4215.130917,59746.11908,218.6724192,62071.32758,62290,62290,62290,218.6724192,218.6724192
2000-09-16 20:00,-781.0250488,61592.02505,-6886.941844,61685.19184,-1676.551874,50589.05187,-1245.30319,51067.80319,-3069.444849,61276.44485,-350.6190832,59746.11908,-4088.327581,62071.32758,57983,57983,57983,-4088.327581,-4088.327581
2000-09-16 21:00,-5370.025049,61592.02505,-11041.69184,61685.19184,-4108.801874,50589.05187,-2955.55319,51067.80319,-7409.944849,61276.44485,-4690.119083,59746.11908,-9015.577581,62071.32758,53055.75,53055.75,53055.75,-9015.577581,-9015.577581
2000-09-16 22:00,-9799.025049,61592.02505,-14679.44184,61685.19184,-7223.301874,50589.05187,-5680.80319,51067.80319,-11468.19485,61276.44485,-8501.619083,59746.11908,-12744.82758,62071.32758,49326.5,49326.5,49326.5,-12744.82758,-12744.82758
2000-09-16 23:00,896.3415526,47821.90845,-3822.325242,47915.07524,-11784.66703,52110.16703,-9631.918351,52588.91835,7.921751912,47506.32825,3329.747518,45976.00248,-964.4609794,48301.21098,47336.75,47336.75,47336.75,-964.4609794,-964.4609794
