labels,2015,2016,2017,2018,2019,2020,2021,low_shock,high_shock
4058,20182,18242.25,19622,16770,13553.75,14135,14634.75,20182,16770
4059,19831,18372.75,19491.25,16657.25,13575.25,14173.5,14426.75,19831,16657.25
4060,19786.75,18701.25,19941.25,16726.5,13607.25,14112.75,14317.75,19786.75,16726.5
4061,21528.5,18724.75,21375.75,17904.5,14563.5,14491.25,14552,21528.5,17904.5
4062,23600.75,19127.75,23162.25,19553.25,18076,15625.75,14869.75,23600.75,19553.25
4063,23684,19272.5,23103.25,19133.75,18180.25,16108.5,16355,23684,19133.75
4064,23215,18639.5,21473,18508.75,15167.75,15714,14741.25,23215,18508.75
4065,22858.75,19551.75,20564.25,18671,14001.25,14483.75,14047.25,22858.75,18671
4066,22689.25,20275.25,20000,19048.75,13709,14707,13751,22689.25,19048.75
4067,22042.25,20526.75,20162.25,18558.5,14153.75,14130.5,13681.75,22042.25,18558.5
4068,22086.75,18896.5,19989,16730.75,14983,13855,13821.5,22086.75,16730.75
4069,22713,18957,20093.25,16646.25,15664.25,13400.5,13972,22713,16646.25
4070,21593.75,19064.75,20328.25,17170,14530,13361.75,14522.25,21593.75,17170
4071,21354.5,18807,20642.25,17349.75,14171,13403.25,14574,21354.5,17349.75
4072,21417.75,19533.75,22101,18112.5,15920.75,13401.5,15023,21417.75,18112.5
4073,22018,20489.25,23636.5,19344.25,17702,13610.25,15723.75,22018,19344.25
4074,21505,20973.5,25624.5,20225.25,19758.5,14527,16535.75,21505,20225.25
4075,20775.25,21692,25711.5,19015.75,18094.75,15237.25,17563.75,20775.25,19015.75
4076,20815.5,21940.5,23472.75,18651.75,16636.75,14511.25,17837.5,20815.5,18651.75
4077,20380.25,22330.75,21795.25,19349,15241.5,14787.5,17793.5,20380.25,19349
4078,20450,20066,20769,17126,14414.5,13816.5,15216,20450,17126
4079,19610.75,18691.25,20356.5,16484.75,14413.5,13478.75,14952.25,19610.75,16484.75
4080,19585.25,18576,20182,16422.5,13771.5,12967.25,14880.25,19585.25,16422.5
4081,18297,18211.25,19824.5,16373.75,13729.75,12784.25,14482,18297,16373.75
4082,18260.25,18319.75,19884.5,16387.5,13821.75,12674.5,14731.75,18260.25,16387.5
4083,18511.5,18659.5,19788,16359.25,14013.5,12702.5,15043.25,18511.5,16359.25
4084,18371.25,18778.5,19691.75,16448.25,13867.25,12697.5,14397.25,18371.25,16448.25
4085,18509,20440.25,21100.75,17443,13806.5,12828.25,14094.25,18509,17443
4086,19324,23097,21515,21053.25,14295.25,12858.5,14658.75,19324,21053.25
4087,19146,24111,22993.75,18895.25,14605.75,13102.25,14966,19146,18895.25
4088,18726.75,22521,21281.5,18105.25,14457.25,13221.25,14661.25,18726.75,18105.25
4089,18865,22176,20880.75,18161.75,14242.5,12801.75,14318,18865,18161.75
4090,18668,22183,20325.75,17930,14465.25,12730.25,13771.75,18668,17930
4091,18607.5,21385.5,20110.25,16664.5,14624.75,13115.75,13838.5,18607.5,16664.5
4092,18569.5,21203.5,20205.75,16660.25,14198.5,12735.5,13436.75,18569.5,16660.25
4093,19267.5,20819.75,20189.5,16514.5,14446.5,12869.75,13643.25,19267.5,16514.5
4094,19472.75,21014.75,19925.5,16471.75,15167.25,12607.75,14440.5,19472.75,16471.75
4095,19490.25,21283.5,20185,16922.5,14294.25,12677.25,14961,19490.25,16922.5
4096,19867.25,22051.75,20826.5,17257,14115.25,12714.75,16002.5,19867.25,17257
4097,19037.5,23848.25,21539.25,17969.5,15100.75,13086.25,16765.75,19037.5,17969.5
4098,19299.75,24267.5,21978.25,20816,16370,14986.75,17913.25,19299.75,20816
4099,19200,22767,21492.5,22084.5,16861.5,15969.75,18320.5,19200,22084.5
4100,18940.75,21661.25,21880.75,21442,16001,16897.75,17900.25,18940.75,21442
4101,19600,21549.75,21742.25,19831,16212.25,17103.25,16488.75,19600,19831
4102,20733.5,20984.75,20411.25,17298.25,14874.5,16176.5,15042.75,20733.5,17298.25
4103,20172.25,20054.5,19383,16973.75,14225,13553.5,14714,20172.25,16973.75
4104,18670.25,19845,19597.75,16542,14302.25,12976.25,14656.75,18670.25,16542
4105,17597,19527.5,20240,16339,14293.25,12737.25,14561.75,17597,16339
4106,17920.5,19453,20315.25,16400.5,14213.25,12753.75,14531.5,17920.5,16400.5
4107,17512.25,19613.5,19511,16296.75,14172.25,12630,14754.5,17512.25,16296.75
4108,17470.5,20090.5,19659,16351,14224.25,12670.25,14616.75,17470.5,16351
4109,18239.75,21979.75,21106.25,18201,14623,12628.25,15982.5,18239.75,18201
4110,18227.25,23636.75,22298.75,19779,16670.25,12608.75,16187,18227.25,19779
4111,18596.25,25089.5,22482,19523,16691.5,12714.5,15998,18596.25,19523
4112,18605.75,25159.25,21877,18383.75,14699.25,12819,15792.5,18605.75,18383.75
4113,18614.5,24876.75,20571,16449.5,14342.25,12558,15106.5,18614.5,16449.5
4114,20227,25880.75,20760.75,16282.25,14533.25,12535.75,15339,20227,16282.25
4115,19783.25,23312.75,20095.5,16392,14611.25,12747.25,15222,19783.25,16392
4116,19098.25,23288.25,20117.75,16005.75,14138,11619,14955.25,19098.25,16005.75
4117,20340.75,23233.5,19716.5,15935.5,14080,11730.5,14500.75,20340.75,15935.5
4118,19617.25,23323,19755.75,16056.25,14617.5,12297.5,14626.25,19617.25,16056.25
4119,18978.5,23164.75,19856,16189,14396.5,12582.75,14574.75,18978.5,16189
4120,18293,23888,21452,16406.5,14442.5,12705.75,14765.25,18293,16406.5
4121,20094.5,24878,22482.75,16694.25,16048.5,13433.75,16338.75,20094.5,16694.25
4122,20691,25548.75,23501.5,17510.25,17328.5,13643.25,17171.25,20691,17510.25
4123,19310.5,24910.25,23721.25,17013,17532.25,14337,15856.25,19310.5,17013
4124,19287.75,23897.25,22309,17379.5,15915,14152.25,15775.5,19287.75,17379.5
4125,20395,24002.25,21852.5,17783,15577,15865.25,15369.75,20395,17783
4126,21282.75,22648.25,21222.25,16651.75,14801,13535,14849,21282.75,16651.75
4127,20434.75,21304.75,20889.5,16440.75,14181,12926.5,14711.5,20434.75,16440.75
4128,19725,20909.5,20450.75,16219.5,14181.25,12759.5,14611.25,19725,16219.5
4129,18946.5,20596.75,20149.75,16305,14284,12797,14759.75,18946.5,16305
4130,18895,20437.25,20345,16355.75,14329.5,12520,14776.75,18895,16355.75
4131,18794.75,20576.75,19893.75,16935.25,14106.75,12606.25,14581.5,18794.75,16935.25
4132,20106.75,20837,20645.25,16832.5,14066.75,12620,14531,20106.75,16832.5
4133,21262.5,22749,21221,17525.75,14286.25,13260.25,14744,21262.5,17525.75
4134,23038.75,25067.75,22827.5,21187.5,14815.75,15919,15273.5,23038.75,21187.5
4135,23656.25,25782,23623,19965.5,15102.5,15361.5,17468,23656.25,19965.5
4136,22809.25,24698.75,22575.75,18248.75,14983.75,13692,15492.75,22809.25,18248.75
4137,22821.75,24181.5,21859,18559.5,14461.75,13331.5,16503.25,22821.75,18559.5
4138,22932.5,24258.25,22006.5,17567.25,14146.5,13511.5,16580.75,22932.5,17567.25
4139,22876.5,23357.75,21430.25,16780,14156.75,15070.25,16027.75,22876.5,16780
4140,25701.25,22785.75,21085,16913,14217.75,13286.5,15314,25701.25,16913
4141,25500,22876.25,21160.75,17022.25,14170.25,13104.75,14707,25500,17022.25
4142,25377.5,22818.75,21840.25,16647.75,14213.5,12739,14753.5,25377.5,16647.75
4143,25696.25,23182,22007.25,16530,14351.5,13090,14672.5,25696.25,16530
4144,25573,23779.25,22244,16877.5,14703.25,12806.75,14865.25,25573,16877.5
4145,24741,25164.25,22125.5,19405,15287,13687,16553.75,24741,19405
4146,23361.5,26932.5,21738.75,19409.5,15403.25,15698,17708,23361.5,19409.5
4147,23037.25,26182.75,20921,19410.75,16109.25,15911.5,17129.25,23037.25,19410.75
4148,22490,25061.75,20574.75,19354.75,16206.75,15244.5,16811.75,22490,19354.75
4149,22719.75,25362.75,20851.25,19180.5,15193.5,15096.25,15692.5,22719.75,19180.5
4150,20461.75,23768.25,20312,17158.75,15299.75,12991.25,14719.5,20461.75,17158.75
4151,19539,21066,20158.75,18348.5,14845.5,12712.25,14585.25,19539,18348.5
4152,18653.5,20130.25,19745.25,17368.75,14805.5,12616,14585,18653.5,17368.75
4153,18653.75,19941.75,19609.5,16776.5,14654.75,12714,14362.75,18653.75,16776.5
4154,18165.75,19864.5,19319.75,16673.5,14485.75,12646.25,14495.25,18165.75,16673.5
4155,19100.75,19995.25,18952,16810.75,14241.5,12587.25,14401.25,19100.75,16810.75
4156,19725,20148,20224.75,16855.5,14328.5,12683.75,14515,19725,16855.5
4157,21554.75,21484.5,22002,16680,14646.5,13168,15258.75,21554.75,16680
4158,22812.25,24453,23546.25,16954,14889,15001,17393.25,22812.25,16954
4159,23707.75,25917.25,23582.75,17068.25,15375.75,14780.25,17465.25,23707.75,17068.25
4160,23226.75,23836.75,21398,17041.75,15818.75,14105.25,16810.25,23226.75,17041.75
4161,24367,22229.25,20431.5,16894.25,14399.25,13623.5,15686.5,24367,16894.25
4162,23888.75,22255.75,20136,17187.25,14022,13240.5,15024.75,23888.75,17187.25
4163,22651,21296,19559.5,16667.25,14006.75,12709.5,14589,22651,16667.25
4164,22806.25,21452.75,19137.25,16270.75,14060,12817,15029.75,22806.25,16270.75
4165,23012,21505.75,19484.75,16212,14027.75,12909.25,14621.75,23012,16212
4166,22984.5,21110.5,19280.25,16149.75,14109.75,12632.75,14530.5,22984.5,16149.75
4167,22915,22192.25,19508.5,16273.5,14182.5,12622.5,14768.25,22915,16273.5
4168,23485,22509.75,20198,17548.25,14323.25,13210.5,15424,23485,17548.25
4169,23618.5,24916.5,19762,19759.25,14733.5,14391.75,16264.75,23618.5,19759.25
4170,24103,26964,20689.25,21131,16476.75,16501.25,18270.5,24103,21131
4171,22846.75,25456,20654.25,20444.5,17722.25,16890.25,18118.25,22846.75,20444.5
4172,22582.5,22454.5,20492.5,20472.75,15799.25,14861.5,16774.5,22582.5,20472.75
4173,21807,22149.75,20266.75,21394.25,15179.5,14848.25,14777,21807,21394.25
4174,22186.5,21120.25,19418,20273.75,14454.25,12743.5,15083.5,22186.5,20273.75
4175,21352.5,19775.75,19302,17087,14282.25,12767.25,14828.75,21352.5,17087
4176,20435.5,19668.25,19456.25,16797.75,14362.5,12716.25,14509.25,20435.5,16797.75
4177,20128,19682.25,19400,16876.25,14350.75,12609,14479,20128,16876.25
4178,20298.5,19598,18628.5,16848,14401,12576.5,14529.25,20298.5,16848
4179,20168.25,19901.5,19046.25,17010.5,14370,12815.75,14541.75,20168.25,17010.5
4180,19951,19980,19124.25,16692.25,14388.5,12790,14643.75,19951,16692.25
4181,22316.75,21335,19538.25,16550.5,15276.75,13486.75,14839.75,22316.75,16550.5
4182,24385.5,23757.5,19248.5,16550.75,17371.5,14862.75,16442.5,24385.5,16550.75
4183,25406.25,24802.25,18892.25,16460.25,17774.25,13507,18456.5,25406.25,16460.25
4184,24561,24352.75,18559.25,16420,16113.75,13622.5,16821.75,24561,16420
4185,24267.25,22698.75,18408.25,16964.75,15154.5,12850.25,16357.5,24267.25,16964.75
4186,24341.75,21676.5,17881.25,17480.75,14612,12743,16210.25,24341.75,17480.75
4187,23158.75,21728.75,17288,17256.75,14572.75,13362.5,16392,23158.75,17256.75
4188,22363.75,20750,16633.75,16479.25,14452.25,12945,15329.5,22363.75,16479.25
4189,23008.75,20972.75,16118.5,16389,14522.75,12883.5,15485.25,23008.75,16389
4190,22317.5,21500.75,16280,16694.5,14349,13361,14972,22317.5,16694.5
4191,22341.25,20633.5,16994.25,16716.75,14546,13240.5,15269,22341.25,16716.75
4192,23249.75,21168.25,18472.75,17099.75,15634.25,13673.5,16274.25,23249.75,17099.75
4193,23414.25,21780.75,19557.75,18094,18389.75,14677.5,16851.75,23414.25,18094
4194,25179.5,22410.25,21526.5,18016.5,20022.75,16030,17831.25,25179.5,18016.5
4195,25139.5,22313.75,22815,18065.25,19351.25,15742.75,17881,25139.5,18065.25
4196,23960,21330,22472.25,17118.75,17267.5,16769,17075.25,23960,17118.75
4197,23052,21365.25,22951.75,18785.75,15564,14480.75,15490,23052,18785.75
4198,21497,20242.25,22172.75,17714.5,14928.25,13218.75,14845.25,21497,17714.5
4199,20758.25,21051.25,20109.5,16455.25,14209,12876.25,14702.5,20758.25,16455.25
4200,20178.75,19064.75,18886,16591,14135,12843.75,14438.25,20178.75,16591
4201,20451,18745.5,19055.75,16477,14212.25,12824.75,14440.75,20451,16477
4202,20247.75,19146.75,18492.75,16351.5,14286.25,12833.25,14495.5,20247.75,16351.5
4203,20244.5,19012.5,18611.75,16349.25,14189,12845,14462.75,20244.5,16349.25
4204,20921.25,19178.75,18336.5,16353.75,14258.75,12968.25,14483.25,20921.25,16353.75
4205,22971.25,19926,18228.75,17790,15232.25,13499.75,14784.75,22971.25,17790
4206,24788.75,19587.5,19581.5,19594.75,18071.25,14702.75,15521.75,24788.75,19594.75
4207,26216.5,19343.75,18966,20054,18884.25,15152.75,16265.5,26216.5,20054
4208,25020.5,20018,18909.75,19180,18436.75,15004.75,15684.25,25020.5,19180
4209,23492.75,20835.25,18621.25,17794.5,16423,14094,15108.25,23492.75,17794.5
4210,23429.5,20716.25,18107.5,17473.25,15116.75,14214.5,15049,23429.5,17473.25
4211,23230.25,19902.5,18682.5,18416.5,14060.5,13649.5,14954.5,23230.25,18416.5
4212,25096.75,20263.25,18348.25,17887.5,14022,12969,15224.25,25096.75,17887.5
4213,24980.5,19523.75,17776.75,17075,14132,12861,14965.25,24980.5,17075
4214,25007,18728.75,17943.5,17040.25,14125.25,13400.5,14916.25,25007,17040.25
4215,25195.75,19746.5,18025.25,17036.75,15013.75,13224.5,14924.5,25195.75,17036.75
4216,25445.25,20745.25,17929.25,17414.25,16904,13145.5,15505.75,25445.25,17414.25
4217,24561,21479.25,18831.25,17952.5,18447.25,13469,16368.25,24561,17952.5
4218,24711.75,21071.25,18853.25,18695.5,20471,15061.5,16852.5,24711.75,18695.5
4219,25039,20354,19725.75,18276,18447.25,15837,16661.25,25039,18276
4220,25275.75,19544,19773.75,17580,17326.75,14562,15638.75,25275.75,17580
4221,24967.25,20610.5,20703,18632.25,17432.25,14234.25,16015.75,24967.25,18632.25
4222,24911.25,19932.5,20170.25,17604.25,15105.75,13218.25,15363.5,24911.25,17604.25
4223,23091.75,19028.25,19445.5,17074.25,14044,12775,14992.75,23091.75,17074.25
4224,20852.75,18645.5,19179,16850,14441.75,12774.75,15111,20852.75,16850
4225,20925.5,18559.5,18559,16921.5,14163.5,12794.5,15038.5,20925.5,16921.5
4226,21038.75,18411,18281.5,17053.25,14024.5,12905,14817.25,21038.75,17053.25
4227,20869.25,18128.5,18499.25,17067.5,14118.25,12856.5,14786.25,20869.25,17067.5
4228,20526.25,18421.5,19227.25,16948.75,14135.25,12850.5,14759.25,20526.25,16948.75
4229,22712.5,18324,20862.75,17930.5,16752.25,13118.75,14690,22712.5,17930.5
4230,24233.75,18346,22757.25,19794.25,20191,14678.5,14751.5,24233.75,19794.25
4231,24700.5,18304,22520.5,21079.75,19154.25,15251,14876.5,24700.5,21079.75
4232,23859,18501.75,21269.75,21041.25,17594,14770.5,14782,23859,21041.25
4233,23173,18350.25,20857.25,19282.25,16679,14046.75,14695.25,23173,19282.25
4234,23274.75,18116.5,21013.75,18486.25,15328,13289.5,14705.5,23274.75,18486.25
4235,23661,17886,20565.5,17367.25,15053.25,12975.25,14694.25,23661,17367.25
4236,24428.5,17963.75,20469,17401.25,15285.5,13083,14628.25,24428.5,17401.25
4237,24656,18552.25,20020.25,17216.5,14798,12881.25,14702,24656,17216.5
4238,24517.5,18649.5,20176,17111.5,14502.5,12914,14580.25,24517.5,17111.5
4239,23835.75,18959.75,20328.75,17218,14782.25,13458.25,14728,23835.75,17218
4240,24485,18773.25,21014.75,17808.25,14894.5,13886.25,14703.5,24485,17808.25
4241,23860.25,18649,21314.75,18014,15379,15278.75,15415,23860.25,18014
4242,24942,19778.75,22845.75,18759.5,15792.25,15141,17622.25,24942,18759.5
4243,24278.75,20879,22865.25,18105,16442,15061.5,17653.75,24278.75,18105
4244,23607.5,22022,22014,17791.25,15567.5,14881.5,17252.25,23607.5,17791.25
4245,24095.5,21926.75,22192.5,17191.75,16202,15568.75,16761.25,24095.5,17191.75
4246,24220.25,19518.25,21104.5,16866.75,15687.5,15304.5,15687,24220.25,16866.75
4247,21875.25,18703,20460.25,16714.75,15901.5,14403.25,14871.75,21875.25,16714.75
4248,19496.5,17986.5,20066,16568.75,15124.5,13150.25,14674.5,19496.5,16568.75
4249,19636.75,18251.5,20562,16623.25,15220.25,12962.75,14726,19636.75,16623.25
4250,19665,18374.75,20261.25,16592.25,15399.75,12851.75,14804.25,19665,16592.25
4251,19665,18256.5,20118.25,16610.25,15266.25,13107.75,14795,19665,16610.25
4252,19432.5,18582.75,20713,16687,15013.75,12953.5,14488.25,19432.5,16687
4253,19180.5,20053.5,21244,17975,15574.25,12800.25,14558.25,19180.5,17975
4254,19703,22554,24003.75,20252.75,16351,12972,14580,19703,20252.75
4255,20230,23211.5,25175.75,20045,16610,13606,14722.25,20230,20045
4256,20164,21997,24661.5,17934.25,15815.25,13631.5,15102.5,20164,17934.25
4257,20621.75,21960,23490.5,17042.25,15419.25,13208.5,14658.5,20621.75,17042.25
4258,21354,21257.5,23097.25,16972.75,15509.5,12942.5,14551,21354,16972.75
4259,20839.75,20722.75,22946.75,17242.5,14999.75,12906.25,14529,20839.75,17242.5
4260,20109.75,21142.75,22156,16898.75,15140.5,12728.25,14480.25,20109.75,16898.75
4261,19752.25,20850.75,21936,16992.75,14898.75,12590.25,14470,19752.25,16992.75
4262,19302.75,20958.25,21704.25,16822.75,14678.5,12623,14524,19302.75,16822.75
4263,19727.25,20903,22446.75,16987.5,14923.75,13111.25,14635,19727.25,16987.5
4264,20594.75,21517,22901.5,17134.5,15466.75,13529,15245.5,20594.75,17134.5
4265,20836.5,22225.75,23688.5,17532.75,16553.75,14069.75,15679.75,20836.5,17532.75
4266,21533.25,24148.75,24409,18547.25,17408.75,14763,16118.75,21533.25,18547.25
4267,20865,24057.25,22620.5,18890.75,17854,17417,18034,20865,18890.75
4268,21111.5,22687,21826,17367.5,17344.5,16850.25,17140.5,21111.5,17367.5
4269,20690,22691.75,21274.75,16751.5,16441.75,16196.25,17201.25,20690,16751.5
4270,20365,20924.75,21053,16732,15715,13546.5,15961.75,20365,16732
4271,19135,19555.5,20820.25,16646.75,15475.5,12801.5,14793.5,19135,16646.75
4272,19051.5,19198.5,20669,16750,15426.25,12654.25,14582.75,19051.5,16750
4273,18827.25,18958.5,19940,17011.25,15575.25,12473.25,14629.25,18827.25,17011.25
4274,18799.5,18892.25,19462.75,16718.25,15556.5,12415.5,14603.5,18799.5,16718.25
4275,18327.25,18882.5,19687.5,16613,15477.5,12414.5,14645,18327.25,16613
4276,18172,19515,19610,16696,15564,12416,14835,18172,16696
4277,18652,21524.25,22067.25,17477,17613,12511.5,15788.25,18652,17477
4278,18856.75,23616.5,24306,20177.25,19973.5,12412.5,17108,18856.75,20177.25
4279,18587,23793.75,25699.75,21741,19907,12291.5,16665.25,18587,21741
4280,18982,23619.75,23293.75,19175.5,17882.5,12166.5,14940.25,18982,19175.5
4281,18913.25,22925.5,22056,17721.75,16107.5,12284,14479,18913.25,17721.75
4282,18743.75,22607,21938,17090.5,16393,12281.5,14824,18743.75,17090.5
4283,19144.75,21942.5,21402.5,17674,15801.75,12296.75,15309,19144.75,17674
4284,18732,21947.25,22556.75,18169.75,15943.25,11918.25,15176.75,18732,18169.75
4285,19329.75,21874,21585,17689.5,15727.5,11499.75,14690.75,19329.75,17689.5
4286,18664.25,21434.75,21496.5,17599.5,15643,11871.25,14283,18664.25,17599.5
4287,18779,21707,21696,17517.5,15721,12066,14316,18779,17517.5
4288,18838,22536.5,22237,18135.75,16200.5,12569.25,15316.25,18838,18135.75
4289,19144.75,23846.5,22272.5,18161.5,17330.5,13330.5,17384.75,19144.75,18161.5
4290,20255.25,24306.25,22772.75,18513.5,19451.75,13390.75,19491,20255.25,18513.5
4291,21555.75,23901.25,22418.25,18105.25,19750,15264,18178.75,21555.75,18105.25
4292,22259.25,23221.75,21746.5,17954.75,19061.75,15816.75,15882.75,22259.25,17954.75
4293,22286,22288.5,21496.75,17219.75,19151.75,15696.75,14647.25,22286,17219.75
4294,21294.5,21354.75,21702,17087.25,17823,14542.75,14358.75,21294.5,17087.25
4295,21856.25,20010.25,20244.75,19397.25,15869.25,13035.25,14394,21856.25,19397.25
4296,20873.5,19756,19914.25,16888.75,15541,12482,14397,20873.5,16888.75
4297,20189.75,19528.25,20244.25,16883.5,15438.5,12541.25,14312,20189.75,16883.5
4298,19572.5,19915,20165.75,16826.25,15440.5,12535.5,14159.5,19572.5,16826.25
4299,19821,19636.75,19989.5,16824.75,15494.75,12553.5,14242.5,19821,16824.75
4300,20372.75,19705.25,20868,16857,15572.5,12652.25,14405.75,20372.75,16857
4301,23601.5,21800.5,21498.75,17603.75,15716,14293,15397,23601.5,17603.75
4302,23817.5,24046.25,22237.5,19267.25,15873,15028.25,17410.75,23817.5,19267.25
4303,24707,24335.5,23366,20200,16344.75,15015,18935,24707,20200
4304,23498,22654.5,23781,18859.5,16008.5,15433.5,17562,23498,18859.5
4305,22556.25,22398.25,23355.5,17172.25,15675,14461.25,15625.75,22556.25,17172.25
4306,23618,22028,23084.5,17071,15494.75,13623.75,15042.5,23618,17071
4307,23714.5,21064.25,22343.5,16967.5,15682.25,12158.75,14596.75,23714.5,16967.5
4308,23764.75,20915.5,22168,16922.25,15424,11852.75,14593.25,23764.75,16922.25
4309,23113.25,20589.75,22633,16897.75,15520.25,11664.25,15161.25,23113.25,16897.75
4310,22644.5,20446.25,22905.5,17223.75,15655.75,11586.5,14747.5,22644.5,17223.75
4311,22490,20974.5,22044,17020.75,15516.5,11624.25,15152.25,22490,17020.75
4312,23172,21813,21717.25,17456,16387.5,12088.75,17700.5,23172,17456
4313,24602.5,22889.75,23519.5,17181,17616.75,14634.25,17022.5,24602.5,17181
4314,24726.5,23924.75,24288.25,17487.5,19960.75,16139.75,16750.75,24726.5,17487.5
