labels,2015,2016,2017,2018,2019,2020,2021,2022
304,20.545,13.89533333,19.78444444,20.66633333,21.06411111,11.55333333,21.38866667,86.46666667
305,20.550875,13.87804167,19.77047222,20.61972917,21.14047222,11.52204167,21.38170833,86.52958333
306,20.55675,13.86075,19.7565,20.573125,21.21683333,11.49075,21.37475,86.5925
307,20.562625,13.84345833,19.74252778,20.52652083,21.29319444,11.45945833,21.36779167,86.65541667
308,20.5685,13.82616667,19.72855556,20.47991667,21.36955556,11.42816667,21.36083333,86.71833333
309,20.574375,13.808875,19.71458333,20.4333125,21.44591667,11.396875,21.353875,86.78125
310,20.58025,13.79158333,19.70061111,20.38670833,21.52227778,11.36558333,21.34691667,86.84416667
311,20.586125,13.77429167,19.68663889,20.34010417,21.59863889,11.33429167,21.33995833,86.90708333
312,20.592,13.757,19.67266667,20.2935,21.675,11.303,21.333,86.97
313,20.57775,13.73883333,19.65869444,20.24689583,21.6885,11.29783333,21.28579167,86.84847222
314,20.5635,13.72066667,19.64472222,20.20029167,21.702,11.29266667,21.23858333,86.72694444
315,20.54925,13.7025,19.63075,20.1536875,21.7155,11.2875,21.191375,86.60541667
316,20.535,13.68433333,19.61677778,20.10708333,21.729,11.28233333,21.14416667,86.48388889
317,20.52075,13.66616667,19.60280556,20.06047917,21.7425,11.27716667,21.09695833,86.36236111
318,20.5065,13.648,19.58883333,20.013875,21.756,11.272,21.04975,86.24083333
319,20.49225,13.62983333,19.57486111,19.96727083,21.7695,11.26683333,21.00254167,86.11930556
320,20.478,13.61166667,19.56088889,19.92066667,21.783,11.26166667,20.95533333,85.99777778
321,20.46375,13.5935,19.54691667,19.8740625,21.7965,11.2565,20.908125,85.87625
322,20.4495,13.57533333,19.53294444,19.82745833,21.81,11.25133333,20.86091667,85.75472222
323,20.43525,13.55716667,19.51897222,19.78085417,21.8235,11.24616667,20.81370833,85.63319444
324,20.421,13.539,19.505,19.73425,21.837,11.241,20.7665,85.51166667
325,20.40675,13.52083333,19.49102778,19.68764583,21.8505,11.23583333,20.71929167,85.39013889
326,20.3925,13.50266667,19.47705556,19.64104167,21.864,11.23066667,20.67208333,85.26861111
327,20.37825,13.4845,19.46308333,19.5944375,21.8775,11.2255,20.624875,85.14708333
328,20.364,13.46633333,19.44911111,19.54783333,21.891,11.22033333,20.57766667,85.02555556
329,20.34975,13.44816667,19.43513889,19.50122917,21.9045,11.21516667,20.53045833,84.90402778
330,20.3355,13.43,19.42116667,19.454625,21.918,11.21,20.48325,84.7825
331,20.32125,13.41183333,19.40719444,19.40802083,21.9315,11.20483333,20.43604167,84.66097222
332,20.307,13.39366667,19.39322222,19.36141667,21.945,11.19966667,20.38883333,84.53944444
333,20.29275,13.3755,19.37925,19.3148125,21.9585,11.1945,20.341625,84.41791667
334,20.2785,13.35733333,19.36527778,19.26820833,21.972,11.18933333,20.29441667,84.29638889
335,20.26425,13.33916667,19.35130556,19.22160417,21.9855,11.18416667,20.24720833,84.17486111
336,20.25,13.321,19.33733333,19.175,21.999,11.179,20.2,84.05333333
337,20.23208333,13.32195833,19.32336111,19.16766667,21.99925,11.17641667,20.18369444,83.93180556
338,20.21416667,13.32291667,19.30938889,19.16033333,21.9995,11.17383333,20.16738889,83.81027778
339,20.19625,13.323875,19.29541667,19.153,21.99975,11.17125,20.15108333,83.68875
340,20.17833333,13.32483333,19.28144444,19.14566667,22,11.16866667,20.13477778,83.56722222
341,20.16041667,13.32579167,19.26747222,19.13833333,22.00025,11.16608333,20.11847222,83.44569444
342,20.1425,13.32675,19.2535,19.131,22.0005,11.1635,20.10216667,83.32416667
343,20.12458333,13.32770833,19.23952778,19.12366667,22.00075,11.16091667,20.08586111,83.20263889
344,20.10666667,13.32866667,19.22555556,19.11633333,22.001,11.15833333,20.06955556,83.08111111
345,20.08875,13.329625,19.21158333,19.109,22.00125,11.15575,20.05325,82.95958333
346,20.07083333,13.33058333,19.19761111,19.10166667,22.0015,11.15316667,20.03694444,82.83805556
347,20.05291667,13.33154167,19.18363889,19.09433333,22.00175,11.15058333,20.02063889,82.71652778
348,20.035,13.3325,19.16966667,19.087,22.002,11.148,20.00433333,82.595
349,20.01708333,13.33345833,19.15569444,19.07966667,22.00225,11.14541667,19.98802778,82.47347222
350,19.99916667,13.33441667,19.14172222,19.07233333,22.0025,11.14283333,19.97172222,82.35194444
351,19.98125,13.335375,19.12775,19.065,22.00275,11.14025,19.95541667,82.23041667
352,19.96333333,13.33633333,19.11377778,19.05766667,22.003,11.13766667,19.93911111,82.10888889
353,19.94541667,13.33729167,19.09980556,19.05033333,22.00325,11.13508333,19.92280556,81.98736111
354,19.9275,13.33825,19.08583333,19.043,22.0035,11.1325,19.9065,81.86583333
355,19.90958333,13.33920833,19.07186111,19.03566667,22.00375,11.12991667,19.89019444,81.74430556
356,19.89166667,13.34016667,19.05788889,19.02833333,22.004,11.12733333,19.87388889,81.62277778
357,19.87375,13.341125,19.04391667,19.021,22.00425,11.12475,19.85758333,81.50125
358,19.85583333,13.34208333,19.02994444,19.01366667,22.0045,11.12216667,19.84127778,81.37972222
359,19.83791667,13.34304167,19.01597222,19.00633333,22.00475,11.11958333,19.82497222,81.25819444
360,19.82,13.344,19.002,18.999,22.005,11.117,19.80866667,81.13666667
361,19.81243056,13.34495833,19.02129167,18.97675,22.04620833,11.10916667,19.79236111,81.01513889
362,19.80486111,13.34591667,19.04058333,18.9545,22.08741667,11.10133333,19.77605556,80.89361111
363,19.79729167,13.346875,19.059875,18.93225,22.128625,11.0935,19.75975,80.77208333
364,19.78972222,13.34783333,19.07916667,18.91,22.16983333,11.08566667,19.74344444,80.65055556
365,19.78215278,13.34879167,19.09845833,18.88775,22.21104167,11.07783333,19.72713889,80.52902778
366,19.77458333,13.34975,19.11775,18.8655,22.25225,11.07,19.71083333,80.4075
367,19.76701389,13.35070833,19.13704167,18.84325,22.29345833,11.06216667,19.69452778,80.28597222
368,19.75944444,13.35166667,19.15633333,18.821,22.33466667,11.05433333,19.67822222,80.16444444
369,19.751875,13.352625,19.175625,18.79875,22.375875,11.0465,19.66191667,80.04291667
370,19.74430556,13.35358333,19.19491667,18.7765,22.41708333,11.03866667,19.64561111,79.92138889
371,19.73673611,13.35454167,19.21420833,18.75425,22.45829167,11.03083333,19.62930556,79.79986111
372,19.72916667,13.3555,19.2335,18.732,22.4995,11.023,19.613,79.67833333
373,19.72159722,13.35645833,19.25279167,18.70975,22.54070833,11.01516667,19.59669444,79.55680556
374,19.71402778,13.35741667,19.27208333,18.6875,22.58191667,11.00733333,19.58038889,79.43527778
375,19.70645833,13.358375,19.291375,18.66525,22.623125,10.9995,19.56408333,79.31375
376,19.69888889,13.35933333,19.31066667,18.643,22.66433333,10.99166667,19.54777778,79.19222222
377,19.69131944,13.36029167,19.32995833,18.62075,22.70554167,10.98383333,19.53147222,79.07069444
378,19.68375,13.36125,19.34925,18.5985,22.74675,10.976,19.51516667,78.94916667
379,19.67618056,13.36220833,19.36854167,18.57625,22.78795833,10.96816667,19.49886111,78.82763889
380,19.66861111,13.36316667,19.38783333,18.554,22.82916667,10.96033333,19.48255556,78.70611111
381,19.66104167,13.364125,19.407125,18.53175,22.870375,10.9525,19.46625,78.58458333
382,19.65347222,13.36508333,19.42641667,18.5095,22.91158333,10.94466667,19.44994444,78.46305556
383,19.64590278,13.36604167,19.44570833,18.48725,22.95279167,10.93683333,19.43363889,78.34152778
384,19.63833333,13.367,19.465,18.465,22.994,10.929,19.41733333,78.22
385,19.63076389,13.36795833,19.47141667,18.458125,22.97775,10.92395833,19.40102778,78.22479167
386,19.62319444,13.36891667,19.47783333,18.45125,22.9615,10.91891667,19.38472222,78.22958333
387,19.615625,13.369875,19.48425,18.444375,22.94525,10.913875,19.36841667,78.234375
388,19.60805556,13.37083333,19.49066667,18.4375,22.929,10.90883333,19.35211111,78.23916667
389,19.60048611,13.37179167,19.49708333,18.430625,22.91275,10.90379167,19.33580556,78.24395833
390,19.59291667,13.37275,19.5035,18.42375,22.8965,10.89875,19.3195,78.24875
391,19.58534722,13.37370833,19.50991667,18.416875,22.88025,10.89370833,19.30319444,78.25354167
392,19.57777778,13.37466667,19.51633333,18.41,22.864,10.88866667,19.28688889,78.25833333
393,19.57020833,13.375625,19.52275,18.403125,22.84775,10.883625,19.27058333,78.263125
394,19.56263889,13.37658333,19.52916667,18.39625,22.8315,10.87858333,19.25427778,78.26791667
395,19.55506944,13.37754167,19.53558333,18.389375,22.81525,10.87354167,19.23797222,78.27270833
396,19.5475,13.3785,19.542,18.3825,22.799,10.8685,19.22166667,78.2775
397,19.53993056,13.37945833,19.54841667,18.375625,22.78275,10.86345833,19.20536111,78.28229167
398,19.53236111,13.38041667,19.55483333,18.36875,22.7665,10.85841667,19.18905556,78.28708333
399,19.52479167,13.381375,19.56125,18.361875,22.75025,10.853375,19.17275,78.291875
400,19.51722222,13.38233333,19.56766667,18.355,22.734,10.84833333,19.15644444,78.29666667
401,19.50965278,13.38329167,19.57408333,18.348125,22.71775,10.84329167,19.14013889,78.30145833
402,19.50208333,13.38425,19.5805,18.34125,22.7015,10.83825,19.12383333,78.30625
403,19.49451389,13.38520833,19.58691667,18.334375,22.68525,10.83320833,19.10752778,78.31104167
404,19.48694444,13.38616667,19.59333333,18.3275,22.669,10.82816667,19.09122222,78.31583333
405,19.479375,13.387125,19.59975,18.320625,22.65275,10.823125,19.07491667,78.320625
406,19.47180556,13.38808333,19.60616667,18.31375,22.6365,10.81808333,19.05861111,78.32541667
407,19.46423611,13.38904167,19.61258333,18.306875,22.62025,10.81304167,19.04230556,78.33020833
408,19.45666667,13.39,19.619,18.3,22.604,10.808,19.026,78.335
409,19.44909722,13.38833333,19.63108333,18.294875,22.59247222,10.80295833,19.08020833,78.22104167
410,19.44152778,13.38666667,19.64316667,18.28975,22.58094444,10.79791667,19.13441667,78.10708333
411,19.43395833,13.385,19.65525,18.284625,22.56941667,10.792875,19.188625,77.993125
412,19.42638889,13.38333333,19.66733333,18.2795,22.55788889,10.78783333,19.24283333,77.87916667
413,19.41881944,13.38166667,19.67941667,18.274375,22.54636111,10.78279167,19.29704167,77.76520833
414,19.41125,13.38,19.6915,18.26925,22.53483333,10.77775,19.35125,77.65125
415,19.40368056,13.37833333,19.70358333,18.264125,22.52330556,10.77270833,19.40545833,77.53729167
416,19.39611111,13.37666667,19.71566667,18.259,22.51177778,10.76766667,19.45966667,77.42333333
417,19.38854167,13.375,19.72775,18.253875,22.50025,10.762625,19.513875,77.309375
418,19.38097222,13.37333333,19.73983333,18.24875,22.48872222,10.75758333,19.56808333,77.19541667
419,19.37340278,13.37166667,19.75191667,18.243625,22.47719444,10.75254167,19.62229167,77.08145833
420,19.36583333,13.37,19.764,18.2385,22.46566667,10.7475,19.6765,76.9675
421,19.35826389,13.36833333,19.77608333,18.233375,22.45413889,10.74245833,19.73070833,76.85354167
422,19.35069444,13.36666667,19.78816667,18.22825,22.44261111,10.73741667,19.78491667,76.73958333
423,19.343125,13.365,19.80025,18.223125,22.43108333,10.732375,19.839125,76.625625
424,19.33555556,13.36333333,19.81233333,18.218,22.41955556,10.72733333,19.89333333,76.51166667
425,19.32798611,13.36166667,19.82441667,18.212875,22.40802778,10.72229167,19.94754167,76.39770833
426,19.32041667,13.36,19.8365,18.20775,22.3965,10.71725,20.00175,76.28375
427,19.31284722,13.35833333,19.84858333,18.202625,22.38497222,10.71220833,20.05595833,76.16979167
428,19.30527778,13.35666667,19.86066667,18.1975,22.37344444,10.70716667,20.11016667,76.05583333
429,19.29770833,13.355,19.87275,18.192375,22.36191667,10.702125,20.164375,75.941875
430,19.29013889,13.35333333,19.88483333,18.18725,22.35038889,10.69708333,20.21858333,75.82791667
431,19.28256944,13.35166667,19.89691667,18.182125,22.33886111,10.69204167,20.27279167,75.71395833
432,19.275,13.35,19.909,18.177,22.32733333,10.687,20.327,75.6
433,19.27391667,13.32695833,19.93333333,18.18202778,22.31580556,10.68195833,20.32420833,75.58354167
434,19.27283333,13.30391667,19.95766667,18.18705556,22.30427778,10.67691667,20.32141667,75.56708333
435,19.27175,13.280875,19.982,18.19208333,22.29275,10.671875,20.318625,75.550625
436,19.27066667,13.25783333,20.00633333,18.19711111,22.28122222,10.66683333,20.31583333,75.53416667
437,19.26958333,13.23479167,20.03066667,18.20213889,22.26969444,10.66179167,20.31304167,75.51770833
438,19.2685,13.21175,20.055,18.20716667,22.25816667,10.65675,20.31025,75.50125
439,19.26741667,13.18870833,20.07933333,18.21219444,22.24663889,10.65170833,20.30745833,75.48479167
440,19.26633333,13.16566667,20.10366667,18.21722222,22.23511111,10.64666667,20.30466667,75.46833333
441,19.26525,13.142625,20.128,18.22225,22.22358333,10.641625,20.301875,75.451875
442,19.26416667,13.11958333,20.15233333,18.22727778,22.21205556,10.63658333,20.29908333,75.43541667
443,19.26308333,13.09654167,20.17666667,18.23230556,22.20052778,10.63154167,20.29629167,75.41895833
444,19.262,13.0735,20.201,18.23733333,22.189,10.6265,20.2935,75.4025
445,19.26091667,13.05045833,20.22533333,18.24236111,22.17747222,10.62145833,20.29070833,75.38604167
446,19.25983333,13.02741667,20.24966667,18.24738889,22.16594444,10.61641667,20.28791667,75.36958333
447,19.25875,13.004375,20.274,18.25241667,22.15441667,10.611375,20.285125,75.353125
448,19.25766667,12.98133333,20.29833333,18.25744444,22.14288889,10.60633333,20.28233333,75.33666667
449,19.25658333,12.95829167,20.32266667,18.26247222,22.13136111,10.60129167,20.27954167,75.32020833
450,19.2555,12.93525,20.347,18.2675,22.11983333,10.59625,20.27675,75.30375
451,19.25441667,12.91220833,20.37133333,18.27252778,22.10830556,10.59120833,20.27395833,75.28729167
452,19.25333333,12.88916667,20.39566667,18.27755556,22.09677778,10.58616667,20.27116667,75.27083333
453,19.25225,12.866125,20.42,18.28258333,22.08525,10.581125,20.268375,75.254375
454,19.25116667,12.84308333,20.44433333,18.28761111,22.07372222,10.57608333,20.26558333,75.23791667
455,19.25008333,12.82004167,20.46866667,18.29263889,22.06219444,10.57104167,20.26279167,75.22145833
456,19.249,12.797,20.493,18.29766667,22.05066667,10.566,20.26,75.205
457,19.2605,12.78783333,20.50181944,18.30269444,22.03913889,10.57479167,20.25179167,75.36229167
458,19.272,12.77866667,20.51063889,18.30772222,22.02761111,10.58358333,20.24358333,75.51958333
459,19.2835,12.7695,20.51945833,18.31275,22.01608333,10.592375,20.235375,75.676875
460,19.295,12.76033333,20.52827778,18.31777778,22.00455556,10.60116667,20.22716667,75.83416667
461,19.3065,12.75116667,20.53709722,18.32280556,21.99302778,10.60995833,20.21895833,75.99145833
462,19.318,12.742,20.54591667,18.32783333,21.9815,10.61875,20.21075,76.14875
463,19.3295,12.73283333,20.55473611,18.33286111,21.96997222,10.62754167,20.20254167,76.30604167
464,19.341,12.72366667,20.56355556,18.33788889,21.95844444,10.63633333,20.19433333,76.46333333
465,19.3525,12.7145,20.572375,18.34291667,21.94691667,10.645125,20.186125,76.620625
466,19.364,12.70533333,20.58119444,18.34794444,21.93538889,10.65391667,20.17791667,76.77791667
467,19.3755,12.69616667,20.59001389,18.35297222,21.92386111,10.66270833,20.16970833,76.93520833
468,19.387,12.687,20.59883333,18.358,21.91233333,10.6715,20.1615,77.0925
469,19.3985,12.67783333,20.60765278,18.36302778,21.90080556,10.68029167,20.15329167,77.24979167
470,19.41,12.66866667,20.61647222,18.36805556,21.88927778,10.68908333,20.14508333,77.40708333
471,19.4215,12.6595,20.62529167,18.37308333,21.87775,10.697875,20.136875,77.564375
472,19.433,12.65033333,20.63411111,18.37811111,21.86622222,10.70666667,20.12866667,77.72166667
473,19.4445,12.64116667,20.64293056,18.38313889,21.85469444,10.71545833,20.12045833,77.87895833
474,19.456,12.632,20.65175,18.38816667,21.84316667,10.72425,20.11225,78.03625
475,19.4675,12.62283333,20.66056944,18.39319444,21.83163889,10.73304167,20.10404167,78.19354167
476,19.479,12.61366667,20.66938889,18.39822222,21.82011111,10.74183333,20.09583333,78.35083333
477,19.4905,12.6045,20.67820833,18.40325,21.80858333,10.750625,20.087625,78.508125
478,19.502,12.59533333,20.68702778,18.40827778,21.79705556,10.75941667,20.07941667,78.66541667
479,19.5135,12.58616667,20.69584722,18.41330556,21.78552778,10.76820833,20.07120833,78.82270833
480,19.525,12.577,20.70466667,18.41833333,21.774,10.777,20.063,78.98
481,19.526,12.61370833,20.71348611,18.42336111,21.775625,10.76358333,20.12216667,79.17472222
482,19.527,12.65041667,20.72230556,18.42838889,21.77725,10.75016667,20.18133333,79.36944444
483,19.528,12.687125,20.731125,18.43341667,21.778875,10.73675,20.2405,79.56416667
484,19.529,12.72383333,20.73994444,18.43844444,21.7805,10.72333333,20.29966667,79.75888889
485,19.53,12.76054167,20.74876389,18.44347222,21.782125,10.70991667,20.35883333,79.95361111
486,19.531,12.79725,20.75758333,18.4485,21.78375,10.6965,20.418,80.14833333
487,19.532,12.83395833,20.76640278,18.45352778,21.785375,10.68308333,20.47716667,80.34305556
488,19.533,12.87066667,20.77522222,18.45855556,21.787,10.66966667,20.53633333,80.53777778
489,19.534,12.907375,20.78404167,18.46358333,21.788625,10.65625,20.5955,80.7325
490,19.535,12.94408333,20.79286111,18.46861111,21.79025,10.64283333,20.65466667,80.92722222
491,19.536,12.98079167,20.80168056,18.47363889,21.791875,10.62941667,20.71383333,81.12194444
492,19.537,13.0175,20.8105,18.47866667,21.7935,10.616,20.773,81.31666667
493,19.538,13.05420833,20.81931944,18.48369444,21.795125,10.60258333,20.83216667,81.51138889
494,19.539,13.09091667,20.82813889,18.48872222,21.79675,10.58916667,20.89133333,81.70611111
495,19.54,13.127625,20.83695833,18.49375,21.798375,10.57575,20.9505,81.90083333
496,19.541,13.16433333,20.84577778,18.49877778,21.8,10.56233333,21.00966667,82.09555556
497,19.542,13.20104167,20.85459722,18.50380556,21.801625,10.54891667,21.06883333,82.29027778
498,19.543,13.23775,20.86341667,18.50883333,21.80325,10.5355,21.128,82.485
499,19.544,13.27445833,20.87223611,18.51386111,21.804875,10.52208333,21.18716667,82.67972222
500,19.545,13.31116667,20.88105556,18.51888889,21.8065,10.50866667,21.24633333,82.87444444
501,19.546,13.347875,20.889875,18.52391667,21.808125,10.49525,21.3055,83.06916667
502,19.547,13.38458333,20.89869444,18.52894444,21.80975,10.48183333,21.36466667,83.26388889
503,19.548,13.42129167,20.90751389,18.53397222,21.811375,10.46841667,21.42383333,83.45861111
504,19.549,13.458,20.91633333,18.539,21.813,10.455,21.483,83.65333333
505,19.54558333,13.44826389,20.92515278,18.52629167,21.82875,10.453875,21.46465278,83.84805556
