time,2015,2016,2017,2018,2019,favorable,adverse
02-27 21:00,64241.0,55082.0,63666.0,72460.0,64401.0,47103.76,59950.240000000005
02-27 22:00,62261.0,54619.0,61290.0,69976.0,60896.0,46119.92,58698.08000000001
02-27 23:00,58427.0,51738.0,57060.0,66441.0,57216.0,43880.32,55847.68000000001
02-28 00:00,54546.0,48360.0,53529.0,63380.0,53218.0,41327.44,52598.560000000005
02-28 01:00,52137.0,45962.0,50944.0,61241.0,51038.0,39439.840000000004,50196.16
02-28 02:00,50540.0,44529.0,50069.0,60279.0,49978.0,38252.72,48685.280000000006
02-28 03:00,49995.0,44278.0,51372.0,59635.0,50721.0,38301.12,48746.880000000005
02-28 04:00,49740.0,43948.0,53436.0,61213.0,52317.0,38651.36,49192.64000000001
02-28 05:00,49834.0,44021.0,56798.0,65023.0,56225.0,38494.72,48993.280000000006
02-28 06:00,51218.0,43099.0,64784.0,72993.0,64902.0,38889.840000000004,49496.16
02-28 07:00,54396.0,45476.0,69039.0,76117.0,68027.0,40955.2,52124.8
02-28 08:00,57940.0,49417.0,71097.0,77351.0,69169.0,44099.44,56126.560000000005
02-28 09:00,60925.0,52107.0,71717.0,78220.0,69580.0,46284.48,58907.520000000004
02-28 10:00,61890.0,54233.0,73604.0,78618.0,69186.0,48072.64,61183.36000000001
02-28 11:00,62615.0,55938.0,74190.0,77678.0,69563.0,49497.36,62996.64000000001
02-28 12:00,62161.0,55547.0,73423.0,77299.0,68892.0,48822.4,62137.600000000006
02-28 13:00,59786.0,53665.0,73464.0,77168.0,67717.0,46598.64,59307.36000000001
02-28 14:00,57533.0,52054.0,70852.0,75970.0,66469.0,44566.72,56721.280000000006
02-28 15:00,56282.0,51356.0,70161.0,75544.0,66736.0,43494.0,55356.00000000001
02-28 16:00,55780.0,51442.0,68765.0,75207.0,65960.0,44458.48,56583.520000000004
02-28 17:00,58953.0,55169.0,70269.0,77443.0,68490.0,47998.72,61089.280000000006
02-28 18:00,63769.0,59417.0,72815.0,81260.0,71130.0,51230.08,65201.920000000006
02-28 19:00,63386.0,59349.0,72660.0,81111.0,70778.0,51457.12,65490.880000000005
02-28 20:00,60661.0,57450.0,69049.0,78075.0,67453.0,49045.04,62420.96000000001
02-28 21:00,57067.0,54692.0,64981.0,74597.0,63114.0,46581.04,59284.96000000001
02-28 22:00,56103.0,55086.0,62249.0,72987.0,59855.0,46413.840000000004,59072.16
02-28 23:00,53116.0,52727.0,58778.0,69415.0,55642.0,44610.72,56777.280000000006
03-01 00:00,50253.0,55093.0,54966.0,65607.0,51384.0,48083.0,48083.0
03-01 01:00,46877.0,52639.0,52819.0,62897.0,49436.0,46291.0,46291.0
03-01 02:00,45588.0,51335.0,51736.0,61563.0,48169.0,46110.0,46110.0
03-01 03:00,45087.0,51648.0,52189.0,60827.0,48709.0,46759.0,46759.0
03-01 04:00,45241.0,53742.0,53704.0,62171.0,50825.0,49010.0,49010.0
03-01 05:00,45181.0,57960.0,57598.0,65932.0,55860.0,54074.0,54074.0
03-01 06:00,44309.0,66956.0,65781.0,74023.0,64031.0,62768.0,62768.0
03-01 07:00,46736.0,69623.0,69670.0,77355.0,67965.0,67016.0,67016.0
03-01 08:00,50708.0,70915.0,71957.0,78129.0,70080.0,68977.0,68977.0
03-01 09:00,54883.0,72329.0,72235.0,77521.0,71236.0,69546.0,69546.0
03-01 10:00,57115.0,74366.0,73759.0,77772.0,72246.0,69932.0,69932.0
03-01 11:00,59535.0,76357.0,74570.0,77713.0,72843.0,70248.0,70248.0
03-01 12:00,59380.0,76538.0,74173.0,77339.0,72233.0,70392.0,70392.0
03-01 13:00,57330.0,76413.0,73815.0,76678.0,71060.0,69390.0,69390.0
03-01 14:00,54957.0,75155.0,72593.0,75577.0,68964.0,66828.0,66828.0
03-01 15:00,53432.0,72928.0,71423.0,75175.0,68049.0,66071.0,66071.0
03-01 16:00,52905.0,70905.0,69501.0,73965.0,66671.0,64722.0,64722.0
03-01 17:00,56023.0,71423.0,70339.0,75739.0,67884.0,67409.0,67409.0
03-01 18:00,60213.0,74548.0,73062.0,78909.0,69129.0,70931.0,70931.0
03-01 19:00,59775.0,74327.0,72847.0,78699.0,68577.0,70894.0,70894.0
03-01 20:00,58182.0,71276.0,69733.0,75674.0,64625.0,67675.0,67675.0
03-01 21:00,55005.0,67111.0,65268.0,71820.0,60499.0,63796.0,63796.0
03-01 22:00,55503.0,64609.0,63089.0,69764.0,57960.0,60471.0,60471.0
03-01 23:00,52550.0,59670.0,58511.0,66289.0,54411.0,56720.0,56720.0
03-02 00:00,49025.0,55867.0,53995.0,64322.0,51336.0,53081.0,53081.0
03-02 01:00,47002.0,53271.0,51264.0,62220.0,48596.0,51262.0,51262.0
03-02 02:00,46135.0,51718.0,50327.0,60453.0,47162.0,50152.0,50152.0
03-02 03:00,47377.0,51779.0,50842.0,60354.0,46902.0,50701.0,50701.0
03-02 04:00,50293.0,53425.0,53048.0,61038.0,46778.0,52835.0,52835.0
03-02 05:00,56010.0,57591.0,57675.0,65044.0,47074.0,57178.0,57178.0
03-02 06:00,65401.0,66649.0,66519.0,72754.0,49318.0,64126.0,64126.0
03-02 07:00,69187.0,70792.0,70528.0,76122.0,53001.0,67950.0,67950.0
03-02 08:00,71074.0,72085.0,72241.0,77677.0,56932.0,69225.0,69225.0
03-02 09:00,71846.0,72844.0,73225.0,78222.0,59606.0,69810.0,69810.0
03-02 10:00,73435.0,74101.0,74102.0,79017.0,60555.0,69918.0,69918.0
03-02 11:00,74055.0,74645.0,74887.0,78859.0,61001.0,69833.0,69833.0
03-02 12:00,73325.0,73478.0,74216.0,78065.0,59996.0,69114.0,69114.0
03-02 13:00,72994.0,73787.0,73791.0,76645.0,58102.0,68283.0,68283.0
03-02 14:00,71502.0,72731.0,72299.0,75213.0,56199.0,65903.0,65903.0
03-02 15:00,71010.0,72345.0,71324.0,74576.0,55319.0,65037.0,65037.0
03-02 16:00,69886.0,70332.0,69712.0,73197.0,55437.0,63045.0,63045.0
03-02 17:00,70588.0,70601.0,70817.0,74286.0,58836.0,65698.0,65698.0
03-02 18:00,74457.0,73291.0,73880.0,77074.0,61324.0,69606.0,69606.0
03-02 19:00,74082.0,73189.0,73847.0,76654.0,61206.0,69715.0,69715.0
03-02 20:00,70012.0,69877.0,70682.0,73314.0,58015.0,66601.0,66601.0
03-02 21:00,66238.0,65557.0,66142.0,69638.0,54047.0,62733.0,62733.0
03-02 22:00,64376.0,63045.0,63135.0,67022.0,52590.0,59490.0,59490.0
03-02 23:00,59636.0,58465.0,58904.0,64569.0,49465.0,56010.0,56010.0
03-03 00:00,55886.0,54204.0,55223.0,61363.0,46609.0,52434.0,52434.0
03-03 01:00,53429.0,51606.0,52639.0,58847.0,44258.0,50546.0,50546.0
03-03 02:00,52307.0,50466.0,51488.0,57151.0,42786.0,49334.0,49334.0
03-03 03:00,52772.0,50844.0,52594.0,56341.0,42847.0,50258.0,50258.0
03-03 04:00,54732.0,53377.0,53957.0,56097.0,43423.0,52796.0,52796.0
03-03 05:00,58559.0,57786.0,57398.0,56007.0,43732.0,57222.0,57222.0
03-03 06:00,66996.0,66571.0,65632.0,56560.0,43993.0,64747.0,64747.0
03-03 07:00,70347.0,70612.0,69061.0,59767.0,46226.0,68929.0,68929.0
03-03 08:00,72084.0,71742.0,70514.0,63214.0,49993.0,70483.0,70483.0
03-03 09:00,72250.0,72304.0,70973.0,65944.0,52536.0,70096.0,70096.0
03-03 10:00,73560.0,73169.0,71340.0,67251.0,54688.0,70040.0,70040.0
03-03 11:00,74446.0,73615.0,71771.0,67226.0,56254.0,70289.0,70289.0
03-03 12:00,73943.0,72688.0,71220.0,66103.0,55750.0,69685.0,69685.0
03-03 13:00,73417.0,72503.0,70262.0,64072.0,53482.0,68847.0,68847.0
03-03 14:00,71252.0,71382.0,68136.0,62384.0,51582.0,67093.0,67093.0
03-03 15:00,70111.0,70661.0,67210.0,61796.0,51118.0,66481.0,66481.0
03-03 16:00,68569.0,68527.0,65678.0,61341.0,51722.0,64867.0,64867.0
03-03 17:00,70432.0,69920.0,67235.0,64000.0,54411.0,67396.0,67396.0
03-03 18:00,74071.0,73162.0,70308.0,67131.0,57508.0,70842.0,70842.0
03-03 19:00,74038.0,73001.0,70239.0,67021.0,57863.0,70777.0,70777.0
03-03 20:00,70382.0,69591.0,66933.0,64236.0,55498.0,67841.0,67841.0
03-03 21:00,66257.0,65530.0,62655.0,60959.0,52879.0,64121.0,64121.0
03-03 22:00,63558.0,62621.0,60118.0,60216.0,52928.0,61030.0,61030.0
03-03 23:00,58843.0,58086.0,55637.0,57760.0,50079.0,57011.0,57011.0
03-04 00:00,54738.0,54099.0,51294.0,54854.0,48067.0,53440.0,53440.0
03-04 01:00,52568.0,51628.0,49085.0,52453.0,46405.0,51494.0,51494.0
03-04 02:00,51460.0,50458.0,47116.0,50902.0,45359.0,50504.0,50504.0
03-04 03:00,52371.0,50560.0,47343.0,49980.0,46513.0,50943.0,50943.0
03-04 04:00,54388.0,52783.0,47564.0,49714.0,48925.0,52514.0,52514.0
03-04 05:00,59092.0,56766.0,47934.0,49330.0,53850.0,56623.0,56623.0
03-04 06:00,67318.0,65143.0,49422.0,48261.0,61579.0,63473.0,63473.0
03-04 07:00,70681.0,68956.0,52709.0,50860.0,66077.0,67695.0,67695.0
03-04 08:00,72488.0,70813.0,56580.0,54116.0,68569.0,69391.0,69391.0
03-04 09:00,72931.0,71804.0,59095.0,56893.0,69160.0,69681.0,69681.0
03-04 10:00,74269.0,72457.0,59643.0,59053.0,70093.0,70247.0,70247.0
03-04 11:00,74713.0,72954.0,59764.0,60026.0,71175.0,71308.0,71308.0
03-04 12:00,74409.0,72635.0,59063.0,59328.0,70116.0,70976.0,70976.0
03-04 13:00,74225.0,72475.0,56628.0,57103.0,68799.0,70328.0,70328.0
03-04 14:00,72196.0,70807.0,54284.0,55689.0,67975.0,68985.0,68985.0
03-04 15:00,71438.0,69509.0,53149.0,54973.0,67804.0,68735.0,68735.0
03-04 16:00,69769.0,68468.0,53168.0,56111.0,66159.0,67713.0,67713.0
03-04 17:00,70485.0,69668.0,56194.0,59875.0,68163.0,68545.0,68545.0
03-04 18:00,74865.0,72203.0,60378.0,64719.0,70949.0,70554.0,70554.0
03-04 19:00,74861.0,71851.0,60278.0,64568.0,70822.0,70326.0,70326.0
03-04 20:00,71676.0,67936.0,57746.0,62108.0,66956.0,67488.0,67488.0
03-04 21:00,67258.0,63068.0,53391.0,59783.0,62928.0,63773.0,63773.0
03-04 22:00,64222.0,60877.0,53001.0,60176.0,60012.0,60690.0,60690.0
03-04 23:00,60020.0,56684.0,49944.0,57045.0,56268.0,57110.0,57110.0
03-05 00:00,55845.0,53209.0,46627.0,53569.0,52970.0,53762.0,53762.0
03-05 01:00,53253.0,50254.0,44105.0,51738.0,51103.0,51647.0,51647.0
03-05 02:00,51910.0,48277.0,42895.0,51025.0,49939.0,50278.0,50278.0
03-05 03:00,52576.0,47946.0,42591.0,51592.0,50564.0,50387.0,50387.0
03-05 04:00,54167.0,48003.0,43376.0,53826.0,51997.0,52589.0,52589.0
03-05 05:00,58824.0,48064.0,43433.0,59157.0,56682.0,56707.0,56707.0
03-05 06:00,66847.0,49326.0,43281.0,67508.0,63601.0,63600.0,63600.0
03-05 07:00,70592.0,52805.0,46013.0,70873.0,67843.0,67973.0,67973.0
03-05 08:00,72235.0,57020.0,49637.0,72556.0,69980.0,69876.0,69876.0
03-05 09:00,72754.0,59485.0,52800.0,72701.0,71201.0,70768.0,70768.0
03-05 10:00,73312.0,60513.0,55038.0,72835.0,71742.0,71177.0,71177.0
03-05 11:00,73641.0,61151.0,57367.0,72925.0,72100.0,71850.0,71850.0
03-05 12:00,73031.0,60320.0,56965.0,72193.0,71669.0,71106.0,71106.0
03-05 13:00,73483.0,59411.0,53895.0,71812.0,70686.0,70158.0,70158.0
03-05 14:00,71587.0,57289.0,51671.0,70052.0,69048.0,67998.0,67998.0
03-05 15:00,70257.0,56538.0,50882.0,68964.0,68127.0,66998.0,66998.0
03-05 16:00,68899.0,56151.0,51792.0,66708.0,67166.0,65939.0,65939.0
03-05 17:00,69942.0,58625.0,54949.0,68409.0,68411.0,66883.0,66883.0
03-05 18:00,74276.0,61326.0,59443.0,72850.0,71268.0,70117.0,70117.0
03-05 19:00,74085.0,60665.0,59675.0,72474.0,71293.0,70039.0,70039.0
03-05 20:00,70689.0,57910.0,57914.0,69222.0,68011.0,66481.0,66481.0
03-05 21:00,66152.0,54388.0,54460.0,64853.0,63660.0,62046.0,62046.0
03-05 22:00,63793.0,53457.0,54333.0,63026.0,61029.0,59174.0,59174.0
03-05 23:00,59647.0,50870.0,51417.0,59032.0,57019.0,55721.0,55721.0
03-06 00:00,55415.0,47889.0,48082.0,55804.0,52516.0,52507.0,52507.0
03-06 01:00,52965.0,45101.0,46208.0,53510.0,49947.0,50419.0,50419.0
03-06 02:00,51863.0,43773.0,45544.0,52584.0,49062.0,49058.0,49058.0
03-06 03:00,52295.0,43288.0,46538.0,53211.0,49920.0,48812.0,48812.0
03-06 04:00,54249.0,43613.0,49391.0,55141.0,52400.0,49072.0,49072.0
03-06 05:00,58267.0,43404.0,54353.0,59478.0,56615.0,49208.0,49208.0
03-06 06:00,66274.0,42840.0,64316.0,66530.0,64261.0,50175.0,50175.0
03-06 07:00,70442.0,45490.0,68535.0,69992.0,67593.0,53895.0,53895.0
03-06 08:00,72352.0,49473.0,70445.0,71270.0,69591.0,56577.0,56577.0
03-06 09:00,72768.0,52779.0,71222.0,71487.0,69959.0,58685.0,58685.0
03-06 10:00,73093.0,54836.0,72651.0,71816.0,69770.0,59926.0,59926.0
03-06 11:00,73574.0,56790.0,73570.0,71975.0,70584.0,60482.0,60482.0
03-06 12:00,73139.0,56786.0,72946.0,71470.0,70373.0,60261.0,60261.0
03-06 13:00,71638.0,54689.0,72810.0,70886.0,70215.0,58417.0,58417.0
03-06 14:00,69488.0,52936.0,71620.0,69803.0,68668.0,56420.0,56420.0
03-06 15:00,68573.0,52249.0,70789.0,69713.0,68590.0,55347.0,55347.0
03-06 16:00,66719.0,51353.0,69376.0,68789.0,67555.0,54823.0,54823.0
03-06 17:00,67594.0,53855.0,70623.0,70360.0,69295.0,58314.0,58314.0
03-06 18:00,71184.0,58922.0,73606.0,73688.0,72629.0,61621.0,61621.0
03-06 19:00,70993.0,58999.0,73750.0,73667.0,72813.0,61767.0,61767.0
03-06 20:00,67221.0,57041.0,70570.0,69888.0,69344.0,59198.0,59198.0
03-06 21:00,63063.0,54247.0,66242.0,65887.0,64358.0,56054.0,56054.0
03-06 22:00,60663.0,54941.0,62885.0,62705.0,60781.0,55042.0,55042.0
03-06 23:00,57084.0,52490.0,58521.0,58945.0,56679.0,52700.0,52700.0
03-07 00:00,53422.0,49947.0,53736.0,54985.0,53187.0,50022.0,50022.0
03-07 01:00,50872.0,47989.0,51481.0,52378.0,50739.0,48282.0,48282.0
03-07 02:00,49271.0,46906.0,50189.0,51361.0,48773.0,46515.0,46515.0
03-07 03:00,49101.0,47561.0,51278.0,52120.0,48958.0,46040.0,46040.0
03-07 04:00,49612.0,49966.0,52726.0,54246.0,51182.0,46529.0,46529.0
03-07 05:00,49972.0,54869.0,58111.0,58393.0,55639.0,46813.0,46813.0
03-07 06:00,51021.0,63674.0,66514.0,66249.0,64011.0,46372.0,46372.0
03-07 07:00,54476.0,68152.0,70860.0,69943.0,67759.0,48575.0,48575.0
03-07 08:00,57886.0,70051.0,72452.0,72031.0,69805.0,52688.0,52688.0
03-07 09:00,60603.0,70822.0,72950.0,72339.0,70636.0,55712.0,55712.0
03-07 10:00,61478.0,71613.0,73701.0,72623.0,71922.0,57658.0,57658.0
03-07 11:00,61710.0,71869.0,73925.0,73419.0,72237.0,59165.0,59165.0
03-07 12:00,60878.0,71384.0,73151.0,73173.0,72184.0,59030.0,59030.0
03-07 13:00,59156.0,70912.0,73031.0,72732.0,71418.0,56639.0,56639.0
03-07 14:00,56905.0,69396.0,71611.0,71302.0,69974.0,54762.0,54762.0
03-07 15:00,55215.0,68506.0,70908.0,70899.0,69668.0,51773.0,51773.0
03-07 16:00,53929.0,67005.0,69329.0,69631.0,68205.0,52786.0,52786.0
03-07 17:00,56948.0,67798.0,70486.0,70874.0,69017.0,56479.0,56479.0
03-07 18:00,62227.0,72028.0,74028.0,73577.0,72732.0,59842.0,59842.0
03-07 19:00,62081.0,71864.0,73763.0,73304.0,72652.0,59800.0,59800.0
03-07 20:00,59185.0,68746.0,70204.0,69899.0,69472.0,56801.0,56801.0
03-07 21:00,54886.0,64748.0,65383.0,65481.0,65112.0,54509.0,54509.0
03-07 22:00,54112.0,62221.0,62632.0,63103.0,61754.0,54442.0,54442.0
03-07 23:00,51176.0,57342.0,58579.0,59271.0,57525.0,52428.0,52428.0
03-08 00:00,47687.0,54387.0,54574.0,54882.0,54456.0,49819.0,49819.0
03-08 01:00,44910.0,52328.0,52481.0,52477.0,51577.0,48051.0,48051.0
03-08 02:00,43510.0,51019.0,51092.0,51381.0,50065.0,46967.0,46967.0
03-08 03:00,43304.0,51459.0,51728.0,52173.0,51421.0,47758.0,47758.0
03-08 04:00,43668.0,53167.0,53410.0,54551.0,53258.0,49997.0,49997.0
03-08 05:00,43714.0,57410.0,58021.0,59045.0,57223.0,54371.0,54371.0
03-08 06:00,42753.0,65781.0,66064.0,67041.0,64210.0,62300.0,62300.0
03-08 07:00,45628.0,69468.0,70441.0,70546.0,68139.0,66737.0,66737.0
03-08 08:00,49493.0,70949.0,72517.0,72465.0,69654.0,69055.0,69055.0
03-08 09:00,52129.0,72190.0,72834.0,72941.0,70601.0,70130.0,70130.0
03-08 10:00,54253.0,72824.0,74229.0,73533.0,71279.0,70228.0,70228.0
03-08 11:00,55484.0,73452.0,75404.0,73994.0,71510.0,71033.0,71033.0
03-08 12:00,54660.0,72857.0,75241.0,73457.0,70829.0,70630.0,70630.0
03-08 13:00,52274.0,72425.0,75425.0,73407.0,69806.0,70009.0,70009.0
03-08 14:00,49853.0,71054.0,73945.0,71750.0,67146.0,67800.0,67800.0
03-08 15:00,48191.0,69920.0,73492.0,71506.0,66210.0,67186.0,67186.0
03-08 16:00,48210.0,68032.0,72258.0,70271.0,64589.0,65607.0,65607.0
03-08 17:00,52150.0,68729.0,72835.0,71596.0,65632.0,67464.0,67464.0
03-08 18:00,58409.0,72969.0,74719.0,74897.0,68513.0,71064.0,71064.0
03-08 19:00,58520.0,72980.0,74341.0,75073.0,68536.0,71026.0,71026.0
03-08 20:00,56628.0,69548.0,70514.0,72261.0,65113.0,67618.0,67618.0
03-08 21:00,53632.0,65438.0,66411.0,67675.0,61163.0,63433.0,63433.0
03-08 22:00,54121.0,63111.0,63148.0,65706.0,58258.0,61148.0,61148.0
03-08 23:00,51442.0,58778.0,58600.0,61268.0,54551.0,58074.0,58074.0
03-09 00:00,47841.0,55449.0,54638.0,57052.0,51579.0,54107.0,54107.0
03-09 01:00,45899.0,52544.0,52074.0,54763.0,48781.0,51896.0,51896.0
03-09 02:00,45014.0,51506.0,50846.0,53523.0,47223.0,50933.0,50933.0
03-09 03:00,46172.0,51319.0,51216.0,54558.0,47610.0,51481.0,51481.0
03-09 04:00,49001.0,53451.0,52834.0,56640.0,48186.0,53225.0,53225.0
03-09 05:00,54270.0,58263.0,57964.0,61478.0,48747.0,58005.0,58005.0
03-09 06:00,63768.0,65674.0,65961.0,68536.0,50405.0,64803.0,64803.0
03-09 07:00,67918.0,69591.0,69943.0,72638.0,54131.0,69195.0,69195.0
03-09 08:00,69461.0,70854.0,71906.0,74281.0,57325.0,71127.0,71127.0
03-09 09:00,70099.0,70796.0,71858.0,74292.0,59652.0,72236.0,72236.0
03-09 10:00,71126.0,71723.0,73296.0,75135.0,60771.0,72434.0,72434.0
03-09 11:00,72358.0,72192.0,73899.0,74939.0,61416.0,73660.0,73660.0
03-09 12:00,71301.0,71274.0,73315.0,74180.0,60487.0,73563.0,73563.0
03-09 13:00,70585.0,71143.0,72963.0,72539.0,58947.0,72579.0,72579.0
03-09 14:00,68680.0,69723.0,71521.0,70318.0,57242.0,70491.0,70491.0
03-09 15:00,68034.0,69138.0,70534.0,69011.0,56457.0,69711.0,69711.0
03-09 16:00,66131.0,67463.0,69425.0,67849.0,56653.0,68387.0,68387.0
03-09 17:00,66828.0,67959.0,70889.0,68293.0,58110.0,69885.0,69885.0
03-09 18:00,72649.0,73255.0,73980.0,71209.0,61016.0,72266.0,72266.0
03-09 19:00,72698.0,73341.0,74068.0,70842.0,60736.0,72104.0,72104.0
03-09 20:00,69341.0,70334.0,71280.0,67012.0,58015.0,68837.0,68837.0
03-09 21:00,64829.0,66531.0,66929.0,62443.0,54496.0,64090.0,64090.0
03-09 22:00,61890.0,63823.0,63830.0,60115.0,52306.0,60974.0,60974.0
03-09 23:00,57259.0,58933.0,59089.0,56600.0,49412.0,57074.0,57074.0
03-10 00:00,53031.0,54615.0,54378.0,52921.0,46668.0,53570.0,53570.0
03-10 01:00,50229.0,52237.0,51669.0,50403.0,43842.0,51079.0,51079.0
03-10 02:00,49546.0,50707.0,50603.0,48740.0,42807.0,50277.0,50277.0
03-10 03:00,50337.0,50932.0,51351.0,48297.0,42195.0,50848.0,50848.0
03-10 04:00,52554.0,53094.0,53435.0,48697.0,42048.0,53303.0,53303.0
03-10 05:00,56593.0,57516.0,58092.0,48910.0,41968.0,57871.0,57871.0
03-10 06:00,65005.0,65272.0,65563.0,50522.0,41750.0,64450.0,64450.0
03-10 07:00,68871.0,68916.0,69567.0,54628.0,44079.0,69022.0,69022.0
03-10 08:00,70952.0,70385.0,71181.0,58147.0,48179.0,70845.0,70845.0
03-10 09:00,71580.0,70639.0,71409.0,60801.0,51871.0,71287.0,71287.0
03-10 10:00,72488.0,71597.0,71581.0,61635.0,54413.0,71693.0,71693.0
03-10 11:00,73392.0,71749.0,71879.0,61891.0,56056.0,72335.0,72335.0
03-10 12:00,72368.0,71388.0,71323.0,61581.0,55870.0,71882.0,71882.0
03-10 13:00,72132.0,70908.0,70080.0,59925.0,54340.0,70722.0,70722.0
03-10 14:00,70553.0,69597.0,67920.0,57701.0,53335.0,69260.0,69260.0
03-10 15:00,69684.0,68622.0,66696.0,56896.0,53096.0,68665.0,68665.0
03-10 16:00,68145.0,67154.0,64944.0,56918.0,52260.0,67450.0,67450.0
03-10 17:00,68182.0,68287.0,65569.0,58959.0,54306.0,69453.0,69453.0
03-10 18:00,72768.0,72321.0,69829.0,62253.0,57923.0,72942.0,72942.0
03-10 19:00,72835.0,72465.0,70375.0,62319.0,58003.0,73023.0,73023.0
03-10 20:00,69798.0,69172.0,66962.0,59276.0,56280.0,70433.0,70433.0
03-10 21:00,65394.0,64751.0,62351.0,55411.0,54118.0,66863.0,66863.0
03-10 22:00,62055.0,62060.0,59571.0,54062.0,54012.0,64343.0,64343.0
03-10 23:00,57299.0,57135.0,56007.0,50583.0,51613.0,60499.0,60499.0
03-11 00:00,53141.0,53163.0,52215.0,47249.0,49603.0,56854.0,56854.0
03-11 01:00,50448.0,51085.0,49314.0,44625.0,47405.0,54930.0,54930.0
03-11 02:00,49832.0,49756.0,48070.0,42926.0,47004.0,53565.0,53565.0
03-11 03:00,50401.0,50588.0,47738.0,42522.0,47491.0,53965.0,53965.0
03-11 04:00,52444.0,52575.0,48195.0,42761.0,49807.0,56366.0,56366.0
03-11 05:00,57099.0,56775.0,48227.0,42675.0,54960.0,60873.0,60873.0
03-11 06:00,65158.0,64501.0,49197.0,42362.0,63429.0,67594.0,67594.0
03-11 07:00,69023.0,68781.0,52943.0,45804.0,67937.0,72252.0,72252.0
03-11 08:00,70280.0,70486.0,56403.0,49245.0,69767.0,74353.0,74353.0
03-11 09:00,70978.0,71241.0,58707.0,52261.0,70722.0,74821.0,74821.0
03-11 10:00,72265.0,71615.0,59556.0,53544.0,71390.0,75371.0,75371.0
03-11 11:00,72881.0,71932.0,60296.0,55975.0,72235.0,76697.0,76697.0
03-11 12:00,71911.0,70932.0,59959.0,55940.0,72146.0,76407.0,76407.0
03-11 13:00,71627.0,70486.0,57926.0,53947.0,71786.0,75334.0,75334.0
03-11 14:00,69734.0,68372.0,55581.0,51801.0,69937.0,73381.0,73381.0
03-11 15:00,68924.0,67250.0,54390.0,51270.0,69079.0,72010.0,72010.0
03-11 16:00,67029.0,65969.0,54029.0,51091.0,67655.0,71048.0,71048.0
03-11 17:00,67570.0,66947.0,56826.0,54197.0,68686.0,72748.0,72748.0
03-11 18:00,72625.0,69825.0,61368.0,59016.0,71729.0,75099.0,75099.0
03-11 19:00,72979.0,69928.0,61849.0,59514.0,72133.0,74826.0,74826.0
03-11 20:00,69893.0,66431.0,58911.0,57115.0,68461.0,71169.0,71169.0
03-11 21:00,65345.0,62042.0,54597.0,54649.0,63827.0,66528.0,66528.0
03-11 22:00,62981.0,60403.0,53294.0,54428.0,61085.0,63474.0,63474.0
03-11 23:00,57856.0,56158.0,50223.0,51019.0,57025.0,60027.0,60027.0
03-12 00:00,53878.0,52651.0,46976.0,47821.0,53667.0,56948.0,56948.0
03-12 01:00,51343.0,49681.0,44237.0,45782.0,50934.0,54711.0,54711.0
03-12 02:00,50601.0,47795.0,42564.0,44698.0,49720.0,53056.0,53056.0
03-12 03:00,51312.0,48110.0,42841.0,45900.0,50996.0,54174.0,54174.0
03-12 04:00,53063.0,48468.0,43132.0,48780.0,52954.0,56063.0,56063.0
03-12 05:00,57251.0,48612.0,43078.0,53812.0,57254.0,59911.0,59911.0
03-12 06:00,65107.0,49455.0,42316.0,62639.0,64830.0,66528.0,66528.0
03-12 07:00,68668.0,53273.0,44918.0,67293.0,68637.0,70775.0,70775.0
03-12 08:00,70406.0,57230.0,48448.0,69611.0,70491.0,72308.0,72308.0
03-12 09:00,70620.0,59884.0,51616.0,70723.0,70611.0,73015.0,73015.0
03-12 10:00,71778.0,60670.0,53767.0,71458.0,71066.0,74111.0,74111.0
03-12 11:00,72586.0,61361.0,55292.0,72019.0,71182.0,74473.0,74473.0
03-12 12:00,71447.0,60771.0,54955.0,71351.0,70664.0,73767.0,73767.0
03-12 13:00,70764.0,58729.0,52814.0,70964.0,70626.0,72612.0,72612.0
03-12 14:00,69388.0,56475.0,49869.0,69009.0,69648.0,69855.0,69855.0
03-12 15:00,68634.0,55454.0,48725.0,68832.0,69495.0,69308.0,69308.0
03-12 16:00,66806.0,54915.0,49287.0,67158.0,68223.0,68310.0,68310.0
03-12 17:00,67885.0,57192.0,53160.0,68313.0,69796.0,69279.0,69279.0
03-12 18:00,72467.0,60871.0,58587.0,71982.0,73145.0,71660.0,71660.0
03-12 19:00,72868.0,60952.0,58979.0,71622.0,73151.0,71475.0,71475.0
03-12 20:00,69770.0,57929.0,57479.0,68471.0,69675.0,67766.0,67766.0
