,fit_capacity_factor_2015,fit_capacity_factor_2016,fit_capacity_factor_2017,fit_capacity_factor_2018,fit_capacity_factor_2019,fit_capacity_factor_2020
2001-12-07 9:00,0.085019088,0.188167772,0.458436338,0.437233439,0.53839724,0.231621393
2001-12-07 10:00,0.064239955,0.182006205,0.460781613,0.458449084,0.500334718,0.22303286
2001-12-07 11:00,0.045829719,0.181331839,0.517081071,0.488320746,0.479971354,0.214266685
2001-12-07 12:00,0.033955511,0.189135841,0.548324617,0.517232368,0.472718847,0.214373045
2001-12-07 13:00,0.026416336,0.198526716,0.561438021,0.537207646,0.462931284,0.204516903
2001-12-07 14:00,0.025112679,0.221085232,0.57194066,0.54286249,0.444437382,0.200636745
2001-12-07 15:00,0.034958143,0.263990644,0.597511885,0.552853789,0.417406223,0.20465345
2001-12-07 16:00,0.048798025,0.308336367,0.625069924,0.569103108,0.404148224,0.215414762
2001-12-07 17:00,0.064980612,0.331073452,0.636641526,0.59295744,0.385654942,0.211164773
2001-12-07 18:00,0.085428489,0.345614374,0.635323151,0.592294927,0.368872049,0.203723194
2001-12-07 19:00,0.10834391,0.3620187,0.617054114,0.609190986,0.372759461,0.185114398
2001-12-07 20:00,0.127651972,0.369734183,0.597507331,0.605856815,0.375115476,0.162063454
2001-12-07 21:00,0.138973907,0.376880996,0.58146225,0.590680864,0.382624786,0.13836175
2001-12-07 22:00,0.146110008,0.3818501,0.562637154,0.60959798,0.389789602,0.118685158
2001-12-07 23:00,0.150925746,0.389792939,0.535960404,0.624255477,0.404500835,0.106267872
2001-12-08 0:00,0.154556608,0.399095429,0.491726241,0.645875714,0.415819523,0.099408082
2001-12-08 1:00,0.157468066,0.406781397,0.452211951,0.667853689,0.437483094,0.095360853
2001-12-08 2:00,0.160356779,0.409423378,0.429398399,0.678355981,0.466715413,0.097449271
2001-12-08 3:00,0.158930763,0.410624865,0.419109102,0.653798679,0.509015065,0.10302943
2001-12-08 4:00,0.156797397,0.4123567,0.410359325,0.632632355,0.541368697,0.105577602
2001-12-08 5:00,0.160304008,0.410849697,0.389638714,0.620370955,0.584371066,0.109351407
2001-12-08 6:00,0.168812277,0.407059095,0.376264063,0.629854961,0.62674857,0.112461834
2001-12-08 7:00,0.176182205,0.411402581,0.383676448,0.669730643,0.664496511,0.112045066
2001-12-08 8:00,0.185133602,0.416591677,0.395121899,0.689929922,0.697372979,0.110912112
2001-12-08 9:00,0.185483776,0.402031414,0.392840931,0.714441292,0.723604215,0.09704383
2001-12-08 10:00,0.175215091,0.378895201,0.392445189,0.730199062,0.73719694,0.069248209
2001-12-08 11:00,0.156122273,0.355338132,0.424756072,0.762921156,0.748330415,0.04812525
2001-12-08 12:00,0.15107563,0.343411075,0.446132848,0.788727736,0.750621008,0.039016129
2001-12-08 13:00,0.157161644,0.343721529,0.441989305,0.797839093,0.726549644,0.03670986
2001-12-08 14:00,0.172452708,0.345125346,0.416189276,0.794204727,0.692378753,0.041027026
2001-12-08 15:00,0.219575304,0.364362175,0.388280436,0.786312135,0.65754156,0.070538523
2001-12-08 16:00,0.281839312,0.383119768,0.375018651,0.785765581,0.629962154,0.112158217
2001-12-08 17:00,0.307828167,0.390534262,0.364545314,0.781880215,0.605210392,0.13423392
2001-12-08 18:00,0.317618364,0.391369925,0.361408899,0.769766867,0.595600655,0.135137591
2001-12-08 19:00,0.308840846,0.391729039,0.374575899,0.74975672,0.592731868,0.121844077
2001-12-08 20:00,0.292828354,0.395765001,0.375306936,0.732332376,0.586947703,0.101929625
2001-12-08 21:00,0.273336121,0.405075316,0.370411381,0.71147418,0.569703633,0.084047979
2001-12-08 22:00,0.264359024,0.403038907,0.362347552,0.697826701,0.553243391,0.069932666
2001-12-08 23:00,0.253298118,0.397067005,0.363995797,0.702191296,0.545612731,0.066079059
2001-12-09 0:00,0.245998389,0.386998383,0.368668522,0.715328359,0.560345322,0.067589136
2001-12-09 1:00,0.240631541,0.376249054,0.375233997,0.706472366,0.571497558,0.072489024
2001-12-09 2:00,0.234700872,0.370141967,0.386307738,0.686139074,0.575984888,0.07868458
2001-12-09 3:00,0.234502702,0.365533542,0.399461776,0.686271881,0.569870411,0.083218795
2001-12-09 4:00,0.226742204,0.372520487,0.400374274,0.688940105,0.564855135,0.086624311
2001-12-09 5:00,0.236106295,0.369062729,0.395943366,0.688568886,0.551801078,0.088988501
2001-12-09 6:00,0.243809209,0.371428051,0.400332602,0.68173586,0.538335125,0.088385242
2001-12-09 7:00,0.25694013,0.375786623,0.422421074,0.671933612,0.534577072,0.080978806
2001-12-09 8:00,0.25822441,0.368632323,0.44241571,0.632342254,0.520564087,0.070945296
2001-12-09 9:00,0.261477666,0.355260625,0.462731109,0.603369939,0.474835812,0.059384148
2001-12-09 10:00,0.255539398,0.329185692,0.472491564,0.570961007,0.427034372,0.043408008
2001-12-09 11:00,0.247608765,0.308935397,0.46472183,0.550736257,0.408009555,0.033634898
2001-12-09 12:00,0.249175418,0.295600164,0.459536908,0.555593073,0.389939702,0.025387234
2001-12-09 13:00,0.24578066,0.299125735,0.467503522,0.565398779,0.359981111,0.019936802
2001-12-09 14:00,0.229956365,0.318862128,0.466396467,0.569826992,0.353238039,0.01443633
2001-12-09 15:00,0.230705553,0.329447717,0.451010634,0.577561868,0.362235528,0.016287608
2001-12-09 16:00,0.248374994,0.319846323,0.432415426,0.591785683,0.391139453,0.028678073
2001-12-09 17:00,0.254085527,0.314443333,0.420067158,0.598205163,0.419097966,0.041610215
2001-12-09 18:00,0.256943479,0.312887527,0.413850045,0.60151412,0.439396011,0.052789358
2001-12-09 19:00,0.262722872,0.308988518,0.414164807,0.609973979,0.436999939,0.060362319
2001-12-09 20:00,0.262100583,0.320396907,0.420237625,0.618436554,0.430385721,0.06393449
2001-12-09 21:00,0.264120822,0.328895294,0.426273902,0.624214904,0.417682478,0.063183674
2001-12-09 22:00,0.25165038,0.336410902,0.43657914,0.624143186,0.406022717,0.058682253
2001-12-09 23:00,0.250978305,0.348892128,0.44922869,0.62366467,0.402252767,0.055853797
2001-12-10 0:00,0.260395616,0.35555267,0.443375792,0.620297497,0.396124926,0.053549969
2001-12-10 1:00,0.267951342,0.356045765,0.431938449,0.604454456,0.380774249,0.048815448
2001-12-10 2:00,0.281408631,0.342384059,0.410527717,0.579459627,0.355592026,0.042324901
2001-12-10 3:00,0.291361698,0.345238985,0.402509726,0.576304651,0.328906701,0.038413872
2001-12-10 4:00,0.296189613,0.341810901,0.383106199,0.574259073,0.301372783,0.038696739
2001-12-10 5:00,0.304561367,0.337408052,0.373069993,0.570107714,0.275211457,0.043094232
2001-12-10 6:00,0.311875637,0.332517753,0.374932119,0.560646078,0.232698814,0.047342375
2001-12-10 7:00,0.32207321,0.333121965,0.360542447,0.543338365,0.182169383,0.049361036
2001-12-10 8:00,0.334248932,0.334377323,0.355957724,0.539868817,0.154934555,0.048465256
2001-12-10 9:00,0.345814312,0.329450698,0.340450893,0.52814223,0.151668677,0.041637831
2001-12-10 10:00,0.350466161,0.305240007,0.337595885,0.534548524,0.147270879,0.027218077
2001-12-10 11:00,0.358836161,0.280848425,0.365133894,0.557501938,0.153198781,0.016614691
2001-12-10 12:00,0.356259964,0.269904722,0.376130891,0.583838688,0.166048074,0.009585464
2001-12-10 13:00,0.35169355,0.259660016,0.383185101,0.594659362,0.18250167,0.006248652
2001-12-10 14:00,0.337046255,0.252503908,0.43012663,0.578299367,0.202028376,0.008228943
2001-12-10 15:00,0.351652983,0.260453397,0.515216228,0.569811398,0.241534991,0.019018514
2001-12-10 16:00,0.380043631,0.273742612,0.57549885,0.570174955,0.2873715,0.036734929
2001-12-10 17:00,0.395994685,0.26861977,0.617631007,0.563459027,0.330590384,0.053197087
2001-12-10 18:00,0.403663974,0.257295513,0.623555151,0.554874803,0.371280785,0.069195808
2001-12-10 19:00,0.402857134,0.24132916,0.618196103,0.534155404,0.407131793,0.086120402
2001-12-10 20:00,0.401783502,0.22584322,0.618151005,0.520192522,0.436356698,0.099932297
2001-12-10 21:00,0.39940513,0.218079212,0.626211592,0.520020727,0.46079804,0.106472939
2001-12-10 22:00,0.396895561,0.210857145,0.614102837,0.511837812,0.476908096,0.107486264
2001-12-10 23:00,0.395188995,0.204821092,0.581996098,0.505707929,0.491209967,0.108082404
2001-12-11 0:00,0.39229196,0.201779157,0.543231852,0.503199663,0.501505423,0.113576111
2001-12-11 1:00,0.386019825,0.205968236,0.498425186,0.500024888,0.512825201,0.125743256
2001-12-11 2:00,0.381948066,0.220268413,0.464297252,0.496014939,0.510773584,0.141157828
2001-12-11 3:00,0.376178495,0.242120936,0.409680276,0.487674156,0.489591566,0.155307922
2001-12-11 4:00,0.381324685,0.281199882,0.340798321,0.473809225,0.460536838,0.167840691
2001-12-11 5:00,0.385173917,0.325384895,0.274589059,0.459128455,0.422032328,0.184620236
2001-12-11 6:00,0.389063817,0.376255634,0.234829134,0.437726583,0.378893059,0.206371479
2001-12-11 7:00,0.403230661,0.421877754,0.210069118,0.413701876,0.335285514,0.226700978
2001-12-11 8:00,0.423396188,0.454341774,0.189108869,0.392002864,0.295264177,0.242962321
2001-12-11 9:00,0.424841567,0.468976001,0.18818513,0.351687334,0.250810936,0.247718441
2001-12-11 10:00,0.428813311,0.483886413,0.180356913,0.314163602,0.219990766,0.237834244
2001-12-11 11:00,0.4391924,0.492452104,0.169730758,0.304182233,0.193228278,0.230251902
2001-12-11 12:00,0.454114312,0.489945067,0.171818599,0.292885664,0.174414937,0.221768285
2001-12-11 13:00,0.46842189,0.49183021,0.203281031,0.263918216,0.149994945,0.227296434
2001-12-11 14:00,0.482552793,0.482565603,0.23812105,0.233254156,0.13705089,0.240522645
2001-12-11 15:00,0.484514387,0.455587894,0.290329704,0.22112456,0.140988522,0.268512116
2001-12-11 16:00,0.489778113,0.43960861,0.343900604,0.231192205,0.153135549,0.299661338
2001-12-11 17:00,0.474685324,0.427891133,0.361419863,0.228275687,0.15854817,0.309166577
2001-12-11 18:00,0.461016271,0.415359429,0.358676679,0.217099424,0.153844221,0.302727712
2001-12-11 19:00,0.451337961,0.398555537,0.347452711,0.200565035,0.151954947,0.289448753
2001-12-11 20:00,0.444661425,0.387017952,0.350811129,0.176424922,0.14813686,0.265873692
2001-12-11 21:00,0.443053515,0.377052289,0.366206701,0.15613593,0.148209026,0.246411133
2001-12-11 22:00,0.455886371,0.372074069,0.360335188,0.141514479,0.143695487,0.231279701
2001-12-11 23:00,0.468105865,0.364851657,0.355749968,0.130867386,0.139774921,0.219948733
2001-12-12 0:00,0.474575416,0.35737028,0.350714221,0.117080846,0.135728438,0.209979836
2001-12-12 1:00,0.474498998,0.353215419,0.346204666,0.107283841,0.134220914,0.201893919
2001-12-12 2:00,0.457374456,0.342338478,0.366221804,0.102421709,0.138319591,0.197751868
2001-12-12 3:00,0.42669443,0.317928522,0.394514191,0.097504229,0.143762506,0.195647933
2001-12-12 4:00,0.410363325,0.285125278,0.419407212,0.095277752,0.149515397,0.191160689
2001-12-12 5:00,0.396996746,0.246016955,0.442599267,0.090962319,0.156950917,0.186518467
2001-12-12 6:00,0.385617439,0.218713718,0.463972207,0.085480247,0.168751324,0.178909549
2001-12-12 7:00,0.372978598,0.188142963,0.478167334,0.081267771,0.175729877,0.170250707
2001-12-12 8:00,0.366563066,0.158295528,0.488100246,0.07832053,0.182927919,0.160035566
2001-12-12 9:00,0.344433819,0.123566747,0.485045108,0.071628883,0.182022139,0.142982154
2001-12-12 10:00,0.309217979,0.089636808,0.467547789,0.061740146,0.172403584,0.121118003
2001-12-12 11:00,0.306753804,0.069418948,0.458882371,0.057335221,0.182462972,0.095964742
2001-12-12 12:00,0.305821185,0.054747563,0.446399154,0.062036519,0.195813313,0.078267136
2001-12-12 13:00,0.282668372,0.041853246,0.428639516,0.065223164,0.199090256,0.06987799
2001-12-12 14:00,0.242535282,0.033094667,0.409051653,0.068371078,0.19571473,0.07274853
2001-12-12 15:00,0.215864364,0.03814084,0.387947486,0.084894812,0.213075304,0.091838791
2001-12-12 16:00,0.212925753,0.055529817,0.372252743,0.124535789,0.248983693,0.113862513
2001-12-12 17:00,0.216334495,0.071230523,0.355360498,0.155632196,0.277690393,0.124435765
2001-12-12 18:00,0.230201169,0.084113431,0.334042934,0.169802792,0.304375109,0.126721713
2001-12-12 19:00,0.255036315,0.095411858,0.318246457,0.173658433,0.327430119,0.121459521
2001-12-12 20:00,0.290916832,0.102405024,0.313056664,0.167356622,0.353127224,0.115581344
2001-12-12 21:00,0.342996936,0.103398237,0.300880728,0.162168814,0.373148238,0.109634836
2001-12-12 22:00,0.410524688,0.101484738,0.292478512,0.152974439,0.393381716,0.103858165
2001-12-12 23:00,0.480818731,0.097883892,0.291355706,0.139551144,0.406797773,0.098328265
2001-12-13 0:00,0.5405979,0.098484712,0.302202565,0.12787054,0.421676664,0.093010076
2001-12-13 1:00,0.590776798,0.101818193,0.321441399,0.123924268,0.432945946,0.089059766
2001-12-13 2:00,0.612427774,0.10942301,0.331867444,0.122342373,0.438290751,0.086297085
2001-12-13 3:00,0.617779897,0.115355265,0.343284282,0.124761076,0.437159,0.088669309
2001-12-13 4:00,0.660784929,0.115368433,0.351415168,0.131079996,0.433627222,0.090191878
2001-12-13 5:00,0.645743346,0.114403611,0.365629067,0.137628735,0.429873138,0.087437644
2001-12-13 6:00,0.594026128,0.111115672,0.387854267,0.141987526,0.425806596,0.086862523
2001-12-13 7:00,0.527668754,0.105508636,0.412435167,0.152435764,0.401282803,0.086095397
2001-12-13 8:00,0.458183031,0.09729795,0.436786775,0.157810758,0.374737936,0.085303557
2001-12-13 9:00,0.393822594,0.087588592,0.44957972,0.159719827,0.339571827,0.082070935
2001-12-13 10:00,0.344476689,0.075642163,0.455716496,0.152308726,0.320841985,0.070174078
2001-12-13 11:00,0.30511753,0.069310418,0.489139681,0.153827393,0.31247413,0.058870472
2001-12-13 12:00,0.260295188,0.07047066,0.542673969,0.156221816,0.303025694,0.054195879
2001-12-13 13:00,0.205084999,0.070454251,0.560511215,0.158209183,0.285647296,0.053009383
2001-12-13 14:00,0.154634124,0.075047373,0.569459505,0.151950645,0.274610929,0.055418173
2001-12-13 15:00,0.130672453,0.092721147,0.552843733,0.153507305,0.284307072,0.069194951
2001-12-13 16:00,0.115120337,0.112581845,0.542506141,0.187099589,0.295108807,0.093670847
2001-12-13 17:00,0.093924784,0.122242507,0.529678166,0.206830335,0.289038677,0.116056992
2001-12-13 18:00,0.074152398,0.123657235,0.52774029,0.208294887,0.275264568,0.132188337
2001-12-13 19:00,0.056382069,0.124460802,0.550916173,0.200903195,0.264757135,0.144180611
2001-12-13 20:00,0.044891156,0.125735223,0.564042467,0.18930475,0.269813028,0.156566445
2001-12-13 21:00,0.039241311,0.122898034,0.579308001,0.176370007,0.279532105,0.173668101
2001-12-13 22:00,0.036164664,0.123097329,0.586455054,0.165480478,0.288395094,0.18337658
2001-12-13 23:00,0.033301401,0.121371935,0.547505775,0.156756531,0.292280629,0.202199198
2001-12-14 0:00,0.030831244,0.116615659,0.531256955,0.146645362,0.301749487,0.215919285
2001-12-14 1:00,0.028628434,0.112473811,0.535415386,0.139241857,0.324777972,0.234965261
2001-12-14 2:00,0.028000268,0.101751382,0.535648458,0.135974522,0.347470286,0.262088872
2001-12-14 3:00,0.031420367,0.091680745,0.530491384,0.134331887,0.349053923,0.279099736
2001-12-14 4:00,0.038608754,0.080304087,0.572981603,0.134274271,0.354145861,0.293221932
2001-12-14 5:00,0.050203934,0.069221512,0.619682327,0.134881833,0.381971491,0.302816999
2001-12-14 6:00,0.065974876,0.05703917,0.644056714,0.134196842,0.41054865,0.314139939
2001-12-14 7:00,0.082839295,0.05059375,0.639991925,0.133544306,0.428457027,0.325191891
2001-12-14 8:00,0.097245611,0.046819503,0.617926937,0.127988995,0.461622603,0.337878761
2001-12-14 9:00,0.101975741,0.039413214,0.582773485,0.106878438,0.496587264,0.336585397
2001-12-14 10:00,0.092592071,0.027364121,0.577515599,0.091981963,0.512988497,0.326693217
2001-12-14 11:00,0.086909523,0.015710725,0.583402438,0.086151029,0.562297968,0.320318596
2001-12-14 12:00,0.084597998,0.006432796,0.585690618,0.083099526,0.63047996,0.310541641
2001-12-14 13:00,0.085256777,0.001136228,0.553750927,0.082307788,0.689335829,0.293443505
2001-12-14 14:00,0.089091373,0.001706811,0.521106416,0.080377571,0.710376969,0.280519
2001-12-14 15:00,0.11653561,0.009963885,0.49035732,0.095600267,0.71079915,0.283320346
2001-12-14 16:00,0.160039994,0.022059393,0.459045533,0.123120057,0.708269716,0.301705628
2001-12-14 17:00,0.185893122,0.031323761,0.43241439,0.134704607,0.708085694,0.300691695
2001-12-14 18:00,0.190624252,0.036765425,0.387127251,0.131294817,0.689217293,0.286322997
2001-12-14 19:00,0.185464632,0.040884824,0.346204769,0.121488321,0.66967298,0.275262884
2001-12-14 20:00,0.175519077,0.043895863,0.315982193,0.109565111,0.643001089,0.262234764
2001-12-14 21:00,0.161671174,0.046225263,0.288179988,0.097995973,0.6142039,0.248698629
2001-12-14 22:00,0.152446945,0.0480708,0.262405874,0.091171097,0.573474131,0.237712717
2001-12-14 23:00,0.145134882,0.051109606,0.237031202,0.084942783,0.518325473,0.236699702
2001-12-15 0:00,0.133527869,0.057229316,0.22138698,0.077705405,0.451602864,0.233351842
2001-12-15 1:00,0.121412749,0.06605659,0.19869065,0.072690481,0.402659066,0.230729776
2001-12-15 2:00,0.109301807,0.074614322,0.178023294,0.072358432,0.364756097,0.231476093
2001-12-15 3:00,0.097771081,0.083522518,0.167473601,0.073431569,0.363859383,0.226303249
2001-12-15 4:00,0.087523565,0.089455832,0.16260698,0.071899652,0.409196006,0.221846113
2001-12-15 5:00,0.07705625,0.095097043,0.162322292,0.070514464,0.468518328,0.223341697
2001-12-15 6:00,0.068770515,0.099482601,0.165737436,0.075093702,0.538384015,0.219172889
2001-12-15 7:00,0.061755557,0.106654785,0.168202521,0.084288465,0.592118958,0.210153813
2001-12-15 8:00,0.05584432,0.115466581,0.176536799,0.098659529,0.640780857,0.202824328
2001-12-15 9:00,0.046380387,0.120919676,0.167726474,0.104205293,0.671139735,0.192078724
2001-12-15 10:00,0.031628043,0.117619599,0.147178723,0.102037358,0.692988315,0.168106472
2001-12-15 11:00,0.021131998,0.129364492,0.143675956,0.11177005,0.672496065,0.146246968
2001-12-15 12:00,0.017011434,0.139046207,0.140076562,0.116397228,0.654219115,0.134758795
2001-12-15 13:00,0.017052792,0.142633544,0.125902835,0.118221701,0.631059842,0.131060756
2001-12-15 14:00,0.021878513,0.140374645,0.104628253,0.121733507,0.592932069,0.130632217
2001-12-15 15:00,0.036339765,0.15750967,0.100259456,0.141776376,0.565145883,0.141085124
2001-12-15 16:00,0.058913623,0.197875109,0.098800756,0.184871776,0.552073312,0.160510268
2001-12-15 17:00,0.079217361,0.22555667,0.092359495,0.222776269,0.525213079,0.171298658
2001-12-15 18:00,0.095639036,0.23502277,0.086645972,0.245122359,0.492778154,0.175744323
2001-12-15 19:00,0.107432111,0.238407764,0.079904874,0.26569102,0.466861488,0.179504901
2001-12-15 20:00,0.113537321,0.239483104,0.076078698,0.28114865,0.444054108,0.183364686
2001-12-15 21:00,0.118169794,0.232601335,0.072267783,0.289486307,0.410272039,0.186836038
2001-12-15 22:00,0.124516529,0.223820396,0.073206431,0.29505608,0.379499909,0.177636377
2001-12-15 23:00,0.12951087,0.21508956,0.07349951,0.303652234,0.349833318,0.158946754
2001-12-16 0:00,0.136209647,0.204905003,0.077331349,0.311954401,0.319501004,0.140631061
2001-12-16 1:00,0.14266546,0.196891516,0.085252522,0.308016048,0.294402346,0.111587745
2001-12-16 2:00,0.15000047,0.190532595,0.097245999,0.294249038,0.276763171,0.081455057
2001-12-16 3:00,0.16140298,0.18132463,0.112046392,0.287809903,0.266705608,0.060996075
2001-12-16 4:00,0.174025289,0.174122711,0.126489996,0.279329362,0.24711946,0.054582117
2001-12-16 5:00,0.191431239,0.16655531,0.135524713,0.28048253,0.251005957,0.057388095
2001-12-16 6:00,0.205119495,0.159302004,0.141727565,0.280647931,0.262620511,0.064777701
2001-12-16 7:00,0.219610821,0.154033359,0.148673358,0.264934875,0.266681339,0.076927799
2001-12-16 8:00,0.232414075,0.149878064,0.157433749,0.250366008,0.261696197,0.094209334
